sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3870,4380,510,9,48,102
FALSE,FALSE,4866,5364,498,9,47,89
FALSE,FALSE,5746,6322,576,9,48,127
FALSE,FALSE,6721,7255,534,9,47,64
FALSE,FALSE,7670,8130,460,9,48,113
FALSE,FALSE,8640,9176,536,9,47,66
FALSE,FALSE,9636,10160,524,9,48,104
FALSE,FALSE,10468,11002,534,9,47,87
FALSE,FALSE,11585,12054,469,9,48,96
FALSE,FALSE,12504,13053,549,9,47,75
FALSE,FALSE,13375,13926,551,9,48,90
FALSE,FALSE,14284,14747,463,9,47,83
FALSE,FALSE,15340,15797,457,9,48,98
FALSE,FALSE,16229,16798,569,9,47,89
FALSE,FALSE,17239,17735,496,9,48,92
FALSE,FALSE,18197,18724,527,9,47,92
FALSE,FALSE,19889,20418,529,9,48,107
FALSE,FALSE,21936,22471,535,9,47,101
FALSE,FALSE,23814,24365,551,9,47,96
FALSE,FALSE,25790,26399,609,9,47,80
FALSE,FALSE,27726,28290,564,9,47,84
FALSE,FALSE,29728,30218,490,9,47,57
FALSE,FALSE,30925,31466,541,9,48,114
FALSE,FALSE,31823,32347,524,9,47,99
FALSE,FALSE,32848,33402,554,9,48,107
FALSE,FALSE,33701,34275,574,9,47,90
FALSE,FALSE,34632,35141,509,9,48,92
FALSE,FALSE,35527,36098,571,9,47,90
FALSE,FALSE,36462,37032,570,9,48,90
FALSE,FALSE,37350,37908,558,9,47,86
FALSE,FALSE,38287,38887,600,9,48,83
FALSE,FALSE,39148,39645,497,9,47,83
FALSE,FALSE,40130,40585,455,9,48,74
FALSE,FALSE,41032,41583,551,9,47,78
FALSE,FALSE,41943,42439,496,9,48,87
FALSE,FALSE,42879,43390,511,9,47,90
TRUE,FALSE,43440,43560,120,0,30,96
FALSE,FALSE,43784,44330,546,9,48,83
FALSE,FALSE,44784,45330,546,9,47,84
FALSE,FALSE,45686,46185,499,9,48,84
FALSE,FALSE,46580,47140,560,9,47,89
FALSE,FALSE,47501,48006,505,9,48,87
FALSE,FALSE,48412,48950,538,9,47,78
FALSE,FALSE,49268,49819,551,9,48,80
FALSE,FALSE,50195,50689,494,9,47,74
FALSE,FALSE,51090,51626,536,9,48,80
FALSE,FALSE,52066,52627,561,9,47,80
FALSE,FALSE,53000,53564,564,9,48,90
FALSE,FALSE,53885,54435,550,9,47,80
FALSE,FALSE,54750,55318,568,9,48,78
FALSE,FALSE,55699,56254,555,9,47,80
FALSE,FALSE,56625,57190,565,9,48,87
FALSE,FALSE,57547,58068,521,9,47,87
FALSE,FALSE,58528,59063,535,9,48,90
FALSE,FALSE,59420,59922,502,9,47,84
FALSE,FALSE,60356,60879,523,9,48,89
FALSE,FALSE,61290,61816,526,9,47,89
FALSE,FALSE,62184,62808,624,9,48,66
FALSE,FALSE,63067,63667,600,9,47,89
FALSE,FALSE,64046,64502,456,9,48,65
FALSE,FALSE,64906,65365,459,9,47,77
FALSE,FALSE,65890,66435,545,9,48,90
FALSE,FALSE,66893,67419,526,9,47,92
FALSE,FALSE,67711,68247,536,9,48,84
FALSE,FALSE,68589,69111,522,9,47,84
FALSE,FALSE,69493,69986,493,9,48,78
FALSE,FALSE,70435,70922,487,9,47,87
FALSE,FALSE,71339,71806,467,9,48,75
FALSE,FALSE,72276,72790,514,9,47,92
FALSE,FALSE,73195,73731,536,9,48,74
FALSE,FALSE,74125,74667,542,9,47,80
FALSE,FALSE,74979,75471,492,9,48,89
FALSE,FALSE,75861,76408,547,9,47,98
FALSE,FALSE,76868,77409,541,9,48,75
FALSE,FALSE,77779,78233,454,9,47,72
FALSE,FALSE,78669,79219,550,9,48,80
FALSE,FALSE,79604,80153,549,9,47,90
FALSE,FALSE,80551,81154,603,9,48,75
FALSE,FALSE,81492,82032,540,9,47,87
FALSE,FALSE,82426,82965,539,9,48,92
FALSE,FALSE,83360,83902,542,9,47,77
FALSE,FALSE,84252,84787,535,9,48,89
FALSE,FALSE,85147,85663,516,9,47,71
FALSE,FALSE,86078,86602,524,9,48,89
FALSE,FALSE,86971,87471,500,9,47,92
FALSE,FALSE,87953,88455,502,9,48,83
FALSE,FALSE,88978,89468,490,9,47,78
FALSE,FALSE,89765,90269,504,9,48,90
FALSE,FALSE,90782,91340,558,9,47,84
FALSE,FALSE,91655,92198,543,9,48,61
FALSE,FALSE,92620,93158,538,9,47,77
FALSE,FALSE,93709,94283,574,9,48,77
FALSE,FALSE,94550,95075,525,9,47,75
FALSE,FALSE,95531,96144,613,9,48,66
FALSE,FALSE,96378,96885,507,9,47,78
FALSE,FALSE,97404,97954,550,9,48,55
FALSE,FALSE,98158,98696,538,9,47,84
FALSE,FALSE,99187,99693,506,9,48,92
FALSE,FALSE,99987,100524,537,9,47,78
FALSE,FALSE,100954,101505,551,9,48,83
FALSE,FALSE,101828,102390,562,9,47,80
FALSE,FALSE,102720,103199,479,9,48,80
FALSE,FALSE,103622,104081,459,9,47,78
FALSE,FALSE,104539,105067,528,9,48,77
FALSE,FALSE,105473,106009,536,9,47,74
FALSE,FALSE,106227,106766,539,9,48,66
FALSE,FALSE,107197,107748,551,9,47,77
FALSE,FALSE,107970,108509,539,9,48,49
FALSE,FALSE,108848,109375,527,9,47,66
FALSE,FALSE,109797,110332,535,9,48,74
FALSE,FALSE,110645,111185,540,9,47,87
FALSE,FALSE,111581,112184,603,9,48,86
FALSE,FALSE,112537,113005,468,9,47,77
