sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,757,1038,281,9,48,10
FALSE,FALSE,990,1229,239,9,47,74
FALSE,FALSE,1268,1519,251,9,48,127
FALSE,FALSE,1926,2189,263,9,47,99
FALSE,FALSE,2788,3058,270,9,48,127
FALSE,FALSE,2856,3103,247,9,47,127
FALSE,FALSE,3748,4017,269,9,48,77
FALSE,FALSE,4706,4977,271,9,47,120
FALSE,FALSE,4718,4977,259,9,48,127
FALSE,FALSE,5686,5936,250,9,47,110
FALSE,FALSE,6656,6895,239,9,47,114
FALSE,FALSE,6659,6948,289,9,48,127
FALSE,FALSE,7585,7854,269,9,47,99
FALSE,FALSE,8579,8869,290,9,48,127
FALSE,FALSE,9530,9781,251,9,48,1
FALSE,FALSE,10465,10744,279,9,48,127
FALSE,FALSE,11449,11703,254,9,48,22
FALSE,FALSE,12276,12515,239,9,48,127
FALSE,FALSE,12403,12661,258,9,47,111
FALSE,FALSE,14212,14484,272,9,48,127
FALSE,FALSE,14331,14580,249,9,47,125
FALSE,FALSE,16164,16409,245,9,48,127
FALSE,FALSE,17124,17412,288,9,48,15
FALSE,FALSE,18037,18326,289,9,48,127
FALSE,FALSE,18973,19240,267,9,48,6
FALSE,FALSE,20006,20245,239,9,48,127
FALSE,FALSE,20024,20299,275,9,47,127
FALSE,FALSE,21003,21258,255,9,48,49
FALSE,FALSE,21934,22217,283,9,47,102
FALSE,FALSE,21969,22217,248,9,48,127
FALSE,FALSE,22933,23180,247,9,47,95
FALSE,FALSE,23789,24046,257,9,48,127
FALSE,FALSE,24821,25098,277,9,47,87
FALSE,FALSE,24975,25241,266,9,48,49
FALSE,FALSE,25823,26111,288,9,48,127
FALSE,FALSE,26805,27069,264,9,47,102
FALSE,FALSE,27759,28029,270,9,47,107
FALSE,FALSE,27786,28029,243,9,48,127
FALSE,FALSE,28750,28988,238,9,47,96
FALSE,FALSE,29712,29947,235,9,48,127
FALSE,FALSE,30672,30906,234,9,48,34
FALSE,FALSE,31543,31821,278,9,47,120
FALSE,FALSE,31578,31820,242,9,48,127
FALSE,FALSE,32415,32691,276,9,48,7
FALSE,FALSE,33280,33552,272,9,48,127
FALSE,FALSE,34169,34420,251,9,48,39
FALSE,FALSE,34992,35232,240,9,48,127
FALSE,FALSE,35810,36049,239,9,48,66
FALSE,FALSE,36596,36861,265,9,47,120
FALSE,FALSE,36709,36962,253,9,48,127
FALSE,FALSE,37527,37776,249,9,47,99
FALSE,FALSE,38332,38591,259,9,48,127
FALSE,FALSE,39198,39459,261,9,47,42
FALSE,FALSE,40046,40321,275,9,47,127
FALSE,FALSE,40063,40321,258,9,48,127
FALSE,FALSE,40905,41192,287,9,47,72
FALSE,FALSE,41754,42004,250,9,47,120
FALSE,FALSE,41771,42048,277,9,48,127
FALSE,FALSE,42618,42874,256,9,47,74
FALSE,FALSE,43435,43690,255,9,48,127
FALSE,FALSE,44268,44545,277,9,48,34
FALSE,FALSE,45090,45362,272,9,47,127
FALSE,FALSE,45092,45362,270,9,48,127
FALSE,FALSE,45863,46138,275,9,47,74
FALSE,FALSE,46636,46901,265,9,47,107
FALSE,FALSE,46665,46901,236,9,48,127
FALSE,FALSE,47453,47720,267,9,48,52
FALSE,FALSE,48261,48539,278,9,48,127
FALSE,FALSE,48279,48539,260,9,47,127
FALSE,FALSE,49042,49303,261,9,48,64
FALSE,FALSE,49847,50122,275,9,47,127
FALSE,FALSE,49874,50122,248,9,48,127
FALSE,FALSE,50630,50894,264,9,48,71
FALSE,FALSE,51424,51706,282,9,48,127
FALSE,FALSE,51467,51751,284,9,47,127
FALSE,FALSE,52195,52477,282,9,48,101
FALSE,FALSE,52988,53244,256,9,47,127
FALSE,FALSE,52997,53244,247,9,48,127
FALSE,FALSE,53857,54105,248,9,47,55
FALSE,FALSE,54660,54921,261,9,47,127
FALSE,FALSE,54696,54974,278,9,48,127
FALSE,FALSE,55476,55743,267,9,48,28
FALSE,FALSE,56221,56460,239,9,48,127
FALSE,FALSE,56249,56504,255,9,47,127
FALSE,FALSE,56938,57228,290,9,48,1
FALSE,FALSE,57665,57954,289,9,48,127
FALSE,FALSE,57747,57998,251,9,47,127
FALSE,FALSE,58408,58668,260,9,48,40
FALSE,FALSE,59148,59435,287,9,48,127
FALSE,FALSE,59171,59435,264,9,47,127
FALSE,FALSE,59944,60207,263,9,47,39
FALSE,FALSE,60679,60930,251,9,47,127
FALSE,FALSE,60700,60974,274,9,48,127
FALSE,FALSE,61470,61745,275,9,48,22
FALSE,FALSE,62233,62514,281,9,47,127
FALSE,FALSE,62265,62514,249,9,48,127
FALSE,FALSE,62999,63285,286,9,48,33
FALSE,FALSE,63742,63999,257,9,47,122
FALSE,FALSE,63752,63998,246,9,48,127
FALSE,FALSE,64469,64722,253,9,47,68
FALSE,FALSE,65241,65492,251,9,47,127
FALSE,FALSE,65268,65537,269,9,48,127
FALSE,FALSE,65950,66206,256,9,48,37
FALSE,FALSE,66690,66929,239,9,48,127
FALSE,FALSE,66699,66975,276,9,47,127
FALSE,FALSE,67421,67701,280,9,48,12
FALSE,FALSE,68156,68424,268,9,48,127
FALSE,FALSE,68864,69138,274,9,48,22
FALSE,FALSE,69638,69908,270,9,48,127
FALSE,FALSE,69645,69909,264,9,47,127
FALSE,FALSE,70330,70579,249,9,48,9
FALSE,FALSE,71049,71301,252,9,48,127
FALSE,FALSE,71724,71971,247,9,47,77
FALSE,FALSE,71864,72117,253,9,48,15
FALSE,FALSE,72454,72741,287,9,47,127
FALSE,FALSE,72471,72741,270,9,48,127
FALSE,FALSE,73181,73465,284,9,48,39
FALSE,FALSE,73896,74182,286,9,47,127
FALSE,FALSE,73905,74182,277,9,48,127
FALSE,FALSE,74618,74905,287,9,48,9
FALSE,FALSE,75309,75573,264,9,47,127
FALSE,FALSE,75335,75573,238,9,48,127
FALSE,FALSE,76042,76300,258,9,48,16
FALSE,FALSE,76733,77014,281,9,48,127
FALSE,FALSE,77468,77737,269,9,48,30
FALSE,FALSE,78133,78407,274,9,47,127
FALSE,FALSE,78256,78508,252,9,48,127
FALSE,FALSE,78947,79222,275,9,48,27
FALSE,FALSE,79681,79945,264,9,47,127
FALSE,FALSE,79708,79990,282,9,48,127
FALSE,FALSE,81095,81385,290,9,48,127
FALSE,FALSE,81132,81385,253,9,47,127
FALSE,FALSE,81814,82055,241,9,47,54
FALSE,FALSE,82501,82777,276,9,47,127
FALSE,FALSE,82549,82829,280,9,48,127
FALSE,FALSE,83214,83446,232,9,47,61
FALSE,FALSE,83950,84218,268,9,48,127
