sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3900,4166,266,9,47,98
FALSE,FALSE,3914,4166,252,9,48,127
FALSE,FALSE,4799,5078,279,9,47,84
FALSE,FALSE,4810,5078,268,9,48,127
FALSE,FALSE,5694,5947,253,9,48,127
FALSE,FALSE,6616,6910,294,9,47,117
FALSE,FALSE,7576,7855,279,9,48,127
FALSE,FALSE,8533,8782,249,9,48,127
FALSE,FALSE,9462,9730,268,9,47,96
FALSE,FALSE,9604,9876,272,9,48,123
FALSE,FALSE,10434,10695,261,9,47,104
FALSE,FALSE,10539,10844,305,9,48,127
FALSE,FALSE,11460,11693,233,9,47,77
FALSE,FALSE,12405,12657,252,9,48,127
FALSE,FALSE,13348,13624,276,9,47,84
FALSE,FALSE,13393,13660,267,9,48,127
FALSE,FALSE,14262,14529,267,9,47,92
FALSE,FALSE,14419,14685,266,9,48,127
FALSE,FALSE,15332,15594,262,9,47,84
FALSE,FALSE,15352,15652,300,9,48,127
FALSE,FALSE,16270,16499,229,9,47,92
FALSE,FALSE,16324,16589,265,9,48,127
FALSE,FALSE,17182,17405,223,9,47,65
FALSE,FALSE,17316,17615,299,9,48,127
FALSE,FALSE,18098,18374,276,9,47,107
FALSE,FALSE,18264,18520,256,9,48,127
FALSE,FALSE,19176,19432,256,9,47,78
FALSE,FALSE,19188,19490,302,9,48,127
FALSE,FALSE,20113,20394,281,9,47,95
FALSE,FALSE,21038,21304,266,9,47,84
FALSE,FALSE,21092,21362,270,9,48,127
FALSE,FALSE,21950,22210,260,9,47,101
FALSE,FALSE,21986,22210,224,9,48,127
FALSE,FALSE,22922,23178,256,9,47,75
FALSE,FALSE,23106,23360,254,9,48,117
FALSE,FALSE,23892,24141,249,9,47,107
FALSE,FALSE,24003,24297,294,9,48,125
FALSE,FALSE,24850,25110,260,9,47,90
FALSE,FALSE,24962,25243,281,9,48,127
FALSE,FALSE,25853,26112,259,9,48,127
FALSE,FALSE,26745,27017,272,9,47,96
FALSE,FALSE,26824,27079,255,9,48,127
FALSE,FALSE,27777,28043,266,9,47,104
FALSE,FALSE,27815,28075,260,9,48,125
FALSE,FALSE,28688,28952,264,9,47,84
FALSE,FALSE,28774,29041,267,9,48,127
FALSE,FALSE,29687,29949,262,9,48,127
FALSE,FALSE,30582,30854,272,9,47,99
FALSE,FALSE,30732,31010,278,9,48,127
FALSE,FALSE,31649,31917,268,9,47,89
FALSE,FALSE,32606,32883,277,9,47,92
FALSE,FALSE,32630,32883,253,9,48,127
FALSE,FALSE,33521,33789,268,9,47,101
FALSE,FALSE,33591,33853,262,9,48,127
FALSE,FALSE,34487,34757,270,9,47,98
FALSE,FALSE,34505,34757,252,9,48,127
FALSE,FALSE,35404,35662,258,9,47,80
FALSE,FALSE,35494,35762,268,9,48,127
FALSE,FALSE,36365,36631,266,9,47,96
FALSE,FALSE,36385,36689,304,9,48,127
FALSE,FALSE,37316,37595,279,9,47,86
FALSE,FALSE,37367,37625,258,9,48,127
FALSE,FALSE,38247,38504,257,9,47,98
FALSE,FALSE,38315,38593,278,9,48,127
FALSE,FALSE,39157,39409,252,9,47,84
FALSE,FALSE,39277,39562,285,9,48,127
FALSE,FALSE,40111,40378,267,9,47,95
FALSE,FALSE,41011,41284,273,9,48,119
FALSE,FALSE,41970,42251,281,9,47,101
FALSE,FALSE,42014,42282,268,9,48,127
FALSE,FALSE,42906,43155,249,9,47,102
FALSE,FALSE,42967,43246,279,9,48,127
FALSE,FALSE,43842,44125,283,9,47,83
FALSE,FALSE,43910,44154,244,9,48,127
FALSE,FALSE,44762,45031,269,9,47,104
FALSE,FALSE,44815,45083,268,9,48,127
FALSE,FALSE,45714,45938,224,9,47,111
FALSE,FALSE,45759,46027,268,9,48,127
FALSE,FALSE,46629,46896,267,9,47,96
FALSE,FALSE,47529,47810,281,9,47,111
FALSE,FALSE,47543,47810,267,9,48,127
FALSE,FALSE,48502,48776,274,9,48,127
FALSE,FALSE,49393,49647,254,9,48,127
FALSE,FALSE,50302,50552,250,9,47,110
FALSE,FALSE,50351,50615,264,9,48,127
FALSE,FALSE,51239,51463,224,9,47,96
FALSE,FALSE,52146,52426,280,9,47,108
FALSE,FALSE,52155,52426,271,9,48,127
FALSE,FALSE,53039,53295,256,9,48,92
FALSE,FALSE,53918,54141,223,9,47,125
FALSE,FALSE,53993,54263,270,9,48,127
FALSE,FALSE,54832,55111,279,9,47,117
FALSE,FALSE,54884,55111,227,9,48,127
FALSE,FALSE,55701,55982,281,9,47,108
FALSE,FALSE,55745,56038,293,9,48,127
FALSE,FALSE,56575,56849,274,9,47,107
FALSE,FALSE,56700,56949,249,9,48,125
FALSE,FALSE,57518,57797,279,9,47,104
FALSE,FALSE,57529,57797,268,9,48,127
FALSE,FALSE,58398,58666,268,9,47,120
FALSE,FALSE,59279,59540,261,9,47,123
FALSE,FALSE,60195,60449,254,9,48,127
FALSE,FALSE,61087,61355,268,9,47,119
FALSE,FALSE,61096,61355,259,9,48,127
FALSE,FALSE,61965,62224,259,9,47,99
FALSE,FALSE,62857,63131,274,9,47,113
FALSE,FALSE,62870,63131,261,9,48,127
FALSE,FALSE,63795,64038,243,9,47,117
FALSE,FALSE,63804,64038,234,9,48,127
FALSE,FALSE,64695,64968,273,9,48,127
FALSE,FALSE,65515,65786,271,9,47,119
FALSE,FALSE,65636,65911,275,9,48,127
FALSE,FALSE,66446,66754,308,9,48,127
FALSE,FALSE,67324,67601,277,9,47,127
FALSE,FALSE,67337,67601,264,9,48,127
FALSE,FALSE,68267,68527,260,9,48,127
FALSE,FALSE,68273,68527,254,9,47,125
FALSE,FALSE,69166,69433,267,9,48,127
FALSE,FALSE,69243,69475,232,9,47,125
FALSE,FALSE,70057,70280,223,9,47,117
FALSE,FALSE,70186,70436,250,9,48,99
FALSE,FALSE,70983,71249,266,9,47,114
FALSE,FALSE,71038,71307,269,9,48,127
FALSE,FALSE,71885,72178,293,9,47,123
FALSE,FALSE,71907,72178,271,9,48,127
FALSE,FALSE,72815,73087,272,9,47,127
FALSE,FALSE,72835,73087,252,9,48,127
FALSE,FALSE,73661,73934,273,9,47,111
FALSE,FALSE,73712,73992,280,9,48,127
FALSE,FALSE,74605,74862,257,9,48,127
FALSE,FALSE,75475,75719,244,9,47,123
FALSE,FALSE,76380,76646,266,9,48,127
FALSE,FALSE,77227,77494,267,9,48,111
FALSE,FALSE,78126,78420,294,9,48,107
FALSE,FALSE,79043,79270,227,9,48,127
FALSE,FALSE,79983,80239,256,9,48,111
FALSE,FALSE,80924,81202,278,9,47,127
FALSE,FALSE,80927,81202,275,9,48,127
FALSE,FALSE,81810,82049,239,9,47,102
FALSE,FALSE,82718,82980,262,9,47,117
FALSE,FALSE,82720,82980,260,9,48,127
FALSE,FALSE,83588,83828,240,9,47,110
FALSE,FALSE,84435,84699,264,9,48,127
FALSE,FALSE,85328,85604,276,9,48,122
FALSE,FALSE,86274,86539,265,9,48,117
FALSE,FALSE,87121,87389,268,9,47,113
FALSE,FALSE,87216,87486,270,9,48,127
FALSE,FALSE,88023,88314,291,9,47,113
FALSE,FALSE,88105,88414,309,9,48,127
