sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3977,4230,253,9,47,66
FALSE,FALSE,5754,6008,254,9,47,101
FALSE,FALSE,6776,7011,235,9,47,108
FALSE,FALSE,7655,7925,270,9,48,68
FALSE,FALSE,8603,8885,282,9,48,57
FALSE,FALSE,9558,9798,240,9,48,77
FALSE,FALSE,10519,10758,239,9,48,75
FALSE,FALSE,11435,11717,282,9,47,111
FALSE,FALSE,12417,12679,262,9,48,89
FALSE,FALSE,13410,13693,283,9,48,68
FALSE,FALSE,14345,14607,262,9,48,66
FALSE,FALSE,15321,15610,289,9,48,64
FALSE,FALSE,15346,15610,264,9,47,125
FALSE,FALSE,16280,16569,289,9,48,51
FALSE,FALSE,17248,17528,280,9,48,77
FALSE,FALSE,18217,18496,279,9,47,127
FALSE,FALSE,19145,19403,258,9,48,78
FALSE,FALSE,20104,20369,265,9,48,72
FALSE,FALSE,21102,21377,275,9,47,114
FALSE,FALSE,22049,22337,288,9,48,72
FALSE,FALSE,23051,23296,245,9,48,77
FALSE,FALSE,24014,24255,241,9,48,57
FALSE,FALSE,25013,25269,256,9,48,71
FALSE,FALSE,25953,26227,274,9,47,117
FALSE,FALSE,26920,27187,267,9,48,77
FALSE,FALSE,27052,27333,281,9,47,114
FALSE,FALSE,27943,28193,250,9,47,80
FALSE,FALSE,28818,29060,242,9,48,72
FALSE,FALSE,29719,29974,255,9,48,72
FALSE,FALSE,30668,30936,268,9,48,83
FALSE,FALSE,31582,31847,265,9,47,113
FALSE,FALSE,32504,32761,257,9,48,64
FALSE,FALSE,33397,33667,270,9,48,66
FALSE,FALSE,34345,34580,235,9,48,64
FALSE,FALSE,34350,34626,276,9,47,127
FALSE,FALSE,35219,35494,275,9,48,64
FALSE,FALSE,36160,36411,251,9,47,110
FALSE,FALSE,37057,37318,261,9,48,87
FALSE,FALSE,38024,38284,260,9,48,72
FALSE,FALSE,38941,39189,248,9,48,68
FALSE,FALSE,39878,40157,279,9,47,113
FALSE,FALSE,40818,41062,244,9,47,92
FALSE,FALSE,41704,41975,271,9,48,86
FALSE,FALSE,42633,42891,258,9,48,80
FALSE,FALSE,43526,43805,279,9,48,78
FALSE,FALSE,44430,44719,289,9,47,110
FALSE,FALSE,45298,45577,279,9,48,66
FALSE,FALSE,46164,46447,283,9,47,101
FALSE,FALSE,47054,47307,253,9,48,74
FALSE,FALSE,47916,48177,261,9,48,83
FALSE,FALSE,48813,49082,269,9,48,87
FALSE,FALSE,49680,49952,272,9,48,80
FALSE,FALSE,50564,50818,254,9,47,122
FALSE,FALSE,51917,52159,242,9,47,16
FALSE,FALSE,52304,52593,289,9,48,68
FALSE,FALSE,52526,52785,259,9,47,28
FALSE,FALSE,53106,53363,257,9,48,92
FALSE,FALSE,53275,53552,277,9,47,77
FALSE,FALSE,54833,55092,259,9,48,90
FALSE,FALSE,54947,55237,290,9,47,125
FALSE,FALSE,55756,56005,249,9,48,89
FALSE,FALSE,56570,56820,250,9,48,90
FALSE,FALSE,56643,56910,267,9,47,127
FALSE,FALSE,57471,57736,265,9,48,80
FALSE,FALSE,58324,58593,269,9,48,78
FALSE,FALSE,58375,58643,268,9,47,127
FALSE,FALSE,59233,59506,273,9,47,125
FALSE,FALSE,60102,60377,275,9,48,80
FALSE,FALSE,60965,61238,273,9,48,86
FALSE,FALSE,60991,61239,248,9,47,127
FALSE,FALSE,61831,62098,267,9,48,72
FALSE,FALSE,62673,62919,246,9,48,77
FALSE,FALSE,63564,63834,270,9,48,86
FALSE,FALSE,64443,64694,251,9,48,86
FALSE,FALSE,64473,64738,265,9,47,127
FALSE,FALSE,65246,65510,264,9,47,119
FALSE,FALSE,66092,66381,289,9,48,71
FALSE,FALSE,66958,67238,280,9,48,57
FALSE,FALSE,66987,67238,251,9,47,125
FALSE,FALSE,67834,68107,273,9,47,92
FALSE,FALSE,68577,68830,253,9,48,77
FALSE,FALSE,69454,69736,282,9,47,71
FALSE,FALSE,69688,69926,238,9,48,54
FALSE,FALSE,70547,70796,249,9,48,65
FALSE,FALSE,71439,71711,272,9,48,75
FALSE,FALSE,72285,72567,282,9,47,120
FALSE,FALSE,73140,73393,253,9,48,52
FALSE,FALSE,73982,74253,271,9,48,89
FALSE,FALSE,74797,75065,268,9,47,127
FALSE,FALSE,75614,75881,267,9,48,92
FALSE,FALSE,76460,76706,246,9,48,87
FALSE,FALSE,77264,77518,254,9,47,122
FALSE,FALSE,78089,78334,245,9,47,122
FALSE,FALSE,78879,79147,268,9,48,63
FALSE,FALSE,79648,79918,270,9,48,42
FALSE,FALSE,80521,80788,267,9,48,49
FALSE,FALSE,81349,81604,255,9,48,75
FALSE,FALSE,81361,81648,287,9,47,125
FALSE,FALSE,82139,82417,278,9,48,92
FALSE,FALSE,82929,83187,258,9,48,54
FALSE,FALSE,83749,83999,250,9,47,120
FALSE,FALSE,84532,84771,239,9,48,80
FALSE,FALSE,85340,85583,243,9,48,78
FALSE,FALSE,86102,86354,252,9,48,78
FALSE,FALSE,86875,87123,248,9,48,77
FALSE,FALSE,87644,87893,249,9,47,99
FALSE,FALSE,88420,88704,284,9,48,45
FALSE,FALSE,89184,89433,249,9,48,74
FALSE,FALSE,89911,90200,289,9,48,77
FALSE,FALSE,90694,90965,271,9,48,64
FALSE,FALSE,92213,92453,240,9,48,77
FALSE,FALSE,92214,92503,289,9,47,127
FALSE,FALSE,93008,93268,260,9,47,99
FALSE,FALSE,93767,94037,270,9,48,86
FALSE,FALSE,93792,94037,245,9,47,127
FALSE,FALSE,94510,94763,253,9,48,68
FALSE,FALSE,95260,95531,271,9,48,68
FALSE,FALSE,95280,95531,251,9,47,125
FALSE,FALSE,95978,96245,267,9,47,123
FALSE,FALSE,96688,96971,283,9,48,65
FALSE,FALSE,97415,97694,279,9,48,58
FALSE,FALSE,98099,98363,264,9,48,86
FALSE,FALSE,98764,99036,272,9,48,78
FALSE,FALSE,99493,99758,265,9,48,55
FALSE,FALSE,100188,100472,284,9,48,63
FALSE,FALSE,100885,101151,266,9,48,77
FALSE,FALSE,101578,101823,245,9,48,74
FALSE,FALSE,102241,102493,252,9,48,57
FALSE,FALSE,102974,103260,286,9,48,72
FALSE,FALSE,103715,103983,268,9,48,72
FALSE,FALSE,104463,104700,237,9,47,98
FALSE,FALSE,105219,105469,250,9,48,75
FALSE,FALSE,105970,106240,270,9,48,61
FALSE,FALSE,106709,106963,254,9,47,101
FALSE,FALSE,107458,107728,270,9,47,99
FALSE,FALSE,108187,108448,261,9,48,78
FALSE,FALSE,108918,109171,253,9,48,74
FALSE,FALSE,109621,109885,264,9,48,63
FALSE,FALSE,110310,110559,249,9,47,120
FALSE,FALSE,111023,111279,256,9,48,86
FALSE,FALSE,111705,111948,243,9,48,58
FALSE,FALSE,112413,112673,260,9,47,104
FALSE,FALSE,113107,113346,239,9,48,63
FALSE,FALSE,113788,114068,280,9,48,66
FALSE,FALSE,114438,114692,254,9,48,86
FALSE,FALSE,115130,115416,286,9,47,89
FALSE,FALSE,115820,116088,268,9,48,43
FALSE,FALSE,116456,116712,256,9,48,65
FALSE,FALSE,117148,117427,279,9,48,72
