sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,873,1155,282,9,48,104
FALSE,FALSE,902,1155,253,9,48,63
FALSE,FALSE,1868,2123,255,9,48,92
FALSE,FALSE,1948,2222,274,9,47,57
FALSE,FALSE,2834,3092,258,9,47,72
FALSE,FALSE,2848,3128,280,9,48,104
FALSE,FALSE,3807,4055,248,9,47,74
FALSE,FALSE,3807,4086,279,9,48,96
FALSE,FALSE,3830,4086,256,9,48,54
FALSE,FALSE,4711,4965,254,9,48,111
FALSE,FALSE,4728,4965,237,9,48,72
FALSE,FALSE,4737,4989,252,9,47,83
FALSE,FALSE,5635,5928,293,9,48,108
FALSE,FALSE,5669,5928,259,9,47,68
FALSE,FALSE,6656,6927,271,9,47,80
FALSE,FALSE,6658,6927,269,9,48,87
FALSE,FALSE,6692,6927,235,9,48,39
FALSE,FALSE,7575,7833,258,9,48,113
FALSE,FALSE,7671,7931,260,9,47,51
FALSE,FALSE,8466,8737,271,9,48,122
FALSE,FALSE,8513,8737,224,9,48,71
FALSE,FALSE,8523,8801,278,9,47,71
FALSE,FALSE,9469,9763,294,9,48,101
FALSE,FALSE,9498,9763,265,9,47,72
FALSE,FALSE,9519,9763,244,9,48,58
FALSE,FALSE,10406,10673,267,9,47,68
FALSE,FALSE,10487,10711,224,9,48,92
FALSE,FALSE,11406,11676,270,9,47,54
FALSE,FALSE,11427,11676,249,9,48,101
FALSE,FALSE,11482,11676,194,9,48,66
FALSE,FALSE,12367,12640,273,9,47,63
FALSE,FALSE,12403,12679,276,9,48,86
FALSE,FALSE,12455,12679,224,9,48,46
FALSE,FALSE,13246,13510,264,9,47,40
FALSE,FALSE,13370,13644,274,9,48,120
FALSE,FALSE,13393,13644,251,9,48,58
FALSE,FALSE,14280,14552,272,9,47,71
FALSE,FALSE,14339,14613,274,9,48,104
FALSE,FALSE,14372,14613,241,9,48,49
FALSE,FALSE,15250,15518,268,9,48,104
FALSE,FALSE,15265,15577,312,9,47,63
FALSE,FALSE,16201,16486,285,9,47,65
FALSE,FALSE,16224,16486,262,9,48,113
FALSE,FALSE,17105,17390,285,9,47,63
FALSE,FALSE,17134,17390,256,9,48,127
FALSE,FALSE,17184,17390,206,9,48,86
FALSE,FALSE,18058,18297,239,9,47,61
FALSE,FALSE,18175,18449,274,9,48,104
FALSE,FALSE,19050,19318,268,9,47,63
FALSE,FALSE,19137,19412,275,9,48,127
FALSE,FALSE,19164,19412,248,9,48,74
FALSE,FALSE,20018,20258,240,9,47,46
FALSE,FALSE,20078,20380,302,9,48,127
FALSE,FALSE,20125,20380,255,9,48,68
FALSE,FALSE,21003,21228,225,9,47,58
FALSE,FALSE,21016,21285,269,9,48,120
FALSE,FALSE,21908,22155,247,9,47,49
FALSE,FALSE,21932,22197,265,9,48,114
FALSE,FALSE,21987,22197,210,9,48,64
FALSE,FALSE,22880,23160,280,9,47,57
FALSE,FALSE,22911,23160,249,9,48,111
FALSE,FALSE,23889,24162,273,9,47,64
FALSE,FALSE,23901,24162,261,9,48,101
FALSE,FALSE,24850,25130,280,9,47,58
FALSE,FALSE,24895,25161,266,9,48,110
FALSE,FALSE,24960,25161,201,9,48,51
FALSE,FALSE,25786,26035,249,9,48,104
FALSE,FALSE,25831,26099,268,9,47,71
FALSE,FALSE,26800,27035,235,9,47,64
FALSE,FALSE,26912,27191,279,9,48,113
FALSE,FALSE,26943,27191,248,9,48,52
FALSE,FALSE,27731,27999,268,9,48,114
FALSE,FALSE,27778,27999,221,9,48,71
FALSE,FALSE,27804,28060,256,9,47,66
FALSE,FALSE,28757,29025,268,9,47,65
FALSE,FALSE,28773,29025,252,9,48,127
FALSE,FALSE,29669,29933,264,9,48,107
FALSE,FALSE,29741,29970,229,9,47,63
FALSE,FALSE,30625,30896,271,9,48,102
FALSE,FALSE,30687,30936,249,9,47,64
FALSE,FALSE,31538,31805,267,9,48,127
FALSE,FALSE,31627,31901,274,9,47,72
FALSE,FALSE,32440,32714,274,9,48,120
FALSE,FALSE,32471,32714,243,9,48,57
FALSE,FALSE,32563,32870,307,9,47,78
FALSE,FALSE,33349,33620,271,9,48,101
FALSE,FALSE,33430,33678,248,9,47,66
FALSE,FALSE,34225,34490,265,9,48,113
FALSE,FALSE,34302,34525,223,9,47,68
FALSE,FALSE,35128,35394,266,9,47,66
FALSE,FALSE,35130,35394,264,9,48,108
FALSE,FALSE,35149,35394,245,9,48,64
FALSE,FALSE,36018,36274,256,9,48,125
FALSE,FALSE,36085,36361,276,9,47,72
FALSE,FALSE,36932,37232,300,9,48,123
FALSE,FALSE,36969,37232,263,9,47,68
FALSE,FALSE,36977,37232,255,9,48,80
FALSE,FALSE,37868,38137,269,9,48,122
FALSE,FALSE,37886,38137,251,9,47,65
FALSE,FALSE,38715,39015,300,9,48,108
FALSE,FALSE,38782,39050,268,9,47,78
FALSE,FALSE,39585,39863,278,9,48,110
FALSE,FALSE,39589,39863,274,9,47,77
FALSE,FALSE,40437,40677,240,9,47,74
FALSE,FALSE,40494,40791,297,9,48,127
FALSE,FALSE,40536,40791,255,9,48,87
FALSE,FALSE,41344,41604,260,9,48,122
FALSE,FALSE,41355,41605,250,9,47,68
FALSE,FALSE,42180,42460,280,9,47,64
FALSE,FALSE,42251,42509,258,9,48,127
FALSE,FALSE,43041,43288,247,9,48,117
FALSE,FALSE,43084,43389,305,9,47,75
FALSE,FALSE,43855,44101,246,9,47,77
FALSE,FALSE,43865,44137,272,9,48,101
FALSE,FALSE,43887,44137,250,9,48,61
FALSE,FALSE,44667,44918,251,9,47,66
FALSE,FALSE,44756,45008,252,9,48,87
FALSE,FALSE,45538,45786,248,9,48,92
FALSE,FALSE,45544,45826,282,9,47,68
FALSE,FALSE,46346,46600,254,9,47,65
FALSE,FALSE,46368,46634,266,9,48,127
FALSE,FALSE,47171,47448,277,9,48,127
FALSE,FALSE,47173,47448,275,9,47,68
FALSE,FALSE,47217,47448,231,9,48,84
FALSE,FALSE,47988,48284,296,9,47,66
FALSE,FALSE,48047,48323,276,9,48,120
FALSE,FALSE,48063,48323,260,9,48,72
FALSE,FALSE,48844,49097,253,9,48,111
FALSE,FALSE,48851,49097,246,9,47,66
FALSE,FALSE,49633,49906,273,9,47,72
FALSE,FALSE,49683,49946,263,9,48,117
FALSE,FALSE,50463,50725,262,9,48,114
FALSE,FALSE,50546,50819,273,9,47,61
FALSE,FALSE,51288,51595,307,9,48,120
FALSE,FALSE,51345,51595,250,9,47,74
FALSE,FALSE,52114,52355,241,9,48,127
FALSE,FALSE,52137,52355,218,9,48,87
FALSE,FALSE,52154,52402,248,9,47,83
FALSE,FALSE,52919,53183,264,9,48,127
FALSE,FALSE,52947,53224,277,9,47,86
FALSE,FALSE,52951,53183,232,9,48,65
FALSE,FALSE,53740,53995,255,9,47,68
FALSE,FALSE,53756,54031,275,9,48,113
