sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1997,2532,535,9,48,113
FALSE,FALSE,4000,4539,539,9,48,107
FALSE,FALSE,4838,5297,459,9,47,127
FALSE,FALSE,5831,6361,530,9,48,102
FALSE,FALSE,6663,7165,502,9,47,127
FALSE,FALSE,7704,8215,511,9,48,110
FALSE,FALSE,8564,9088,524,9,47,127
FALSE,FALSE,9549,10103,554,9,48,113
FALSE,FALSE,10423,10960,537,9,47,127
FALSE,FALSE,11493,12030,537,9,48,117
FALSE,FALSE,12420,13015,595,9,47,127
FALSE,FALSE,13455,13971,516,9,48,122
FALSE,FALSE,14273,14835,562,9,47,127
FALSE,FALSE,15357,15907,550,9,48,114
FALSE,FALSE,16173,16758,585,9,47,127
FALSE,FALSE,17237,17833,596,9,48,123
FALSE,FALSE,18230,18766,536,9,47,127
FALSE,FALSE,19192,19706,514,9,48,127
FALSE,FALSE,20084,20588,504,9,47,127
FALSE,FALSE,21109,21641,532,9,48,120
FALSE,FALSE,22041,22594,553,9,47,127
FALSE,FALSE,23040,23575,535,9,48,114
FALSE,FALSE,24018,24524,506,9,47,127
FALSE,FALSE,24913,25501,588,9,48,119
FALSE,FALSE,25867,26339,472,9,47,127
FALSE,FALSE,26871,27397,526,9,48,120
FALSE,FALSE,27833,28373,540,9,47,127
FALSE,FALSE,28791,29326,535,9,48,119
FALSE,FALSE,29701,30263,562,9,47,127
FALSE,FALSE,30619,31140,521,9,48,110
FALSE,FALSE,31603,32135,532,9,47,127
FALSE,FALSE,32512,33071,559,9,48,127
FALSE,FALSE,33472,34008,536,9,47,127
FALSE,FALSE,34458,35002,544,9,48,104
FALSE,FALSE,35387,35942,555,9,47,127
FALSE,FALSE,35510,35942,432,9,47,92
FALSE,FALSE,36326,36816,490,9,48,110
FALSE,FALSE,37308,37878,570,9,47,127
FALSE,FALSE,38245,38868,623,9,48,107
FALSE,FALSE,39228,39687,459,9,47,127
FALSE,FALSE,40137,40685,548,9,48,111
FALSE,FALSE,41053,41627,574,9,47,127
