sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3870,4451,581,9,48,127
FALSE,FALSE,4838,5397,559,9,47,127
FALSE,FALSE,5768,6274,506,9,48,127
FALSE,FALSE,6722,7214,492,9,47,125
FALSE,FALSE,7687,8162,475,9,48,127
FALSE,FALSE,8640,9152,512,9,47,113
FALSE,FALSE,9671,10204,533,9,48,127
FALSE,FALSE,10601,11152,551,9,47,108
FALSE,FALSE,11603,12124,521,9,48,127
FALSE,FALSE,12514,12965,451,9,47,102
FALSE,FALSE,13500,14035,535,9,48,127
FALSE,FALSE,14384,14898,514,9,47,111
FALSE,FALSE,15379,15870,491,9,48,127
FALSE,FALSE,16290,16825,535,9,47,99
FALSE,FALSE,17339,17888,549,9,48,127
FALSE,FALSE,18249,18744,495,9,47,96
FALSE,FALSE,19257,19815,558,9,48,127
FALSE,FALSE,20212,20767,555,9,47,99
FALSE,FALSE,21192,21705,513,9,48,127
FALSE,FALSE,22130,22694,564,9,47,96
FALSE,FALSE,23129,23640,511,9,48,127
FALSE,FALSE,23980,24515,535,9,47,104
FALSE,FALSE,24994,25569,575,9,48,127
FALSE,FALSE,25980,26516,536,9,47,101
FALSE,FALSE,26935,27486,551,9,48,127
FALSE,FALSE,27911,28442,531,9,47,104
FALSE,FALSE,28904,29398,494,9,48,127
FALSE,FALSE,29823,30370,547,9,47,110
FALSE,FALSE,30748,31233,485,9,48,127
FALSE,FALSE,31689,32187,498,9,47,99
FALSE,FALSE,32594,33143,549,9,48,127
FALSE,FALSE,33614,34115,501,9,47,110
FALSE,FALSE,34542,35077,535,9,48,127
FALSE,FALSE,35528,36052,524,9,47,99
FALSE,FALSE,36462,36995,533,9,48,127
FALSE,FALSE,37450,37941,491,9,47,108
FALSE,FALSE,38419,38923,504,9,48,127
FALSE,FALSE,39411,39984,573,9,47,107
FALSE,FALSE,40383,40930,547,9,48,127
FALSE,FALSE,41384,41901,517,9,47,92
FALSE,FALSE,42344,42858,514,9,48,127
FALSE,FALSE,43360,43917,557,9,47,119
FALSE,FALSE,44192,44776,584,9,48,127
FALSE,FALSE,45242,45733,491,9,47,110
FALSE,FALSE,46215,46684,469,9,48,127
FALSE,FALSE,47167,47657,490,9,47,102
FALSE,FALSE,48096,48623,527,9,48,127
FALSE,FALSE,49143,49674,531,9,47,104
FALSE,FALSE,50064,50645,581,9,48,127
FALSE,FALSE,51127,51678,551,9,47,102
FALSE,FALSE,52097,52651,554,9,48,127
FALSE,FALSE,53081,53618,537,9,47,120
FALSE,FALSE,54045,54588,543,9,48,127
FALSE,FALSE,54989,55541,552,9,47,98
FALSE,FALSE,55927,56479,552,9,48,127
FALSE,FALSE,57012,57544,532,9,47,83
FALSE,FALSE,57859,58414,555,9,48,127
FALSE,FALSE,58905,59466,561,9,47,127
FALSE,FALSE,59785,60345,560,9,48,127
FALSE,FALSE,60716,61208,492,9,47,110
FALSE,FALSE,61644,62164,520,9,48,127
FALSE,FALSE,62621,63135,514,9,47,104
FALSE,FALSE,63544,64090,546,9,48,127
FALSE,FALSE,64498,65035,537,9,47,102
FALSE,FALSE,65467,66008,541,9,48,127
FALSE,FALSE,66413,66959,546,9,47,87
FALSE,FALSE,67411,67916,505,9,48,127
FALSE,FALSE,68407,68887,480,9,47,114
FALSE,FALSE,69406,69941,535,9,48,127
FALSE,FALSE,70382,70907,525,9,47,102
FALSE,FALSE,71278,71877,599,9,48,127
FALSE,FALSE,72277,72834,557,9,47,99
FALSE,FALSE,73226,73775,549,9,48,127
FALSE,FALSE,74141,74651,510,9,47,92
FALSE,FALSE,75145,75704,559,9,48,127
FALSE,FALSE,76160,76675,515,9,47,99
FALSE,FALSE,77121,77632,511,9,48,127
FALSE,FALSE,78051,78577,526,9,47,108
FALSE,FALSE,78970,79550,580,9,48,127
FALSE,FALSE,79927,80423,496,9,47,107
FALSE,FALSE,80924,81456,532,9,48,127
FALSE,FALSE,81886,82431,545,9,47,110
FALSE,FALSE,82773,83296,523,9,48,127
FALSE,FALSE,83738,84252,514,9,47,127
FALSE,FALSE,84637,85126,489,9,48,127
FALSE,FALSE,85557,86073,516,9,47,111
FALSE,FALSE,86545,87043,498,9,48,127
FALSE,FALSE,87462,87998,536,9,47,108
FALSE,FALSE,88398,88953,555,9,48,127
FALSE,FALSE,89391,89926,535,9,47,108
FALSE,FALSE,90315,90880,565,9,48,127
FALSE,FALSE,91334,91842,508,9,47,107
FALSE,FALSE,92251,92807,556,9,48,125
FALSE,FALSE,93334,93866,532,9,47,111
FALSE,FALSE,94273,94813,540,9,48,127
FALSE,FALSE,95294,95787,493,9,47,108
FALSE,FALSE,96244,96738,494,9,48,127
FALSE,FALSE,97128,97677,549,9,47,98
FALSE,FALSE,98124,98667,543,9,48,127
FALSE,FALSE,98925,99434,509,9,47,111
FALSE,FALSE,99944,100487,543,9,48,127
FALSE,FALSE,100882,101424,542,9,47,117
FALSE,FALSE,101893,102414,521,9,48,127
FALSE,FALSE,102843,103362,519,9,47,120
FALSE,FALSE,103838,104332,494,9,48,127
FALSE,FALSE,104751,105287,536,9,47,102
FALSE,FALSE,105751,106241,490,9,48,127
FALSE,FALSE,106679,107214,535,9,47,99
FALSE,FALSE,107657,108156,499,9,48,127
FALSE,FALSE,108676,109230,554,9,47,101
FALSE,FALSE,109619,110202,583,9,48,127
FALSE,FALSE,110605,111158,553,9,47,99
FALSE,FALSE,111578,112104,526,9,48,127
FALSE,FALSE,112534,113076,542,9,47,101
FALSE,FALSE,113483,114032,549,9,48,127
FALSE,FALSE,114389,114904,515,9,47,102
FALSE,FALSE,115341,115851,510,9,48,127
FALSE,FALSE,116351,116902,551,9,47,111
FALSE,FALSE,117299,117874,575,9,48,127
FALSE,FALSE,118290,118841,551,9,47,96
FALSE,FALSE,119249,119784,535,9,48,127
FALSE,FALSE,120287,120847,560,9,47,90
FALSE,FALSE,121211,121720,509,9,48,127
FALSE,FALSE,122175,122690,515,9,47,107
FALSE,FALSE,123102,123647,545,9,48,127
FALSE,FALSE,124041,124595,554,9,47,102
FALSE,FALSE,125002,125566,564,9,48,127
FALSE,FALSE,125983,126520,537,9,47,104
FALSE,FALSE,126977,127458,481,9,48,127
FALSE,FALSE,127945,128444,499,9,47,98
FALSE,FALSE,128879,129391,512,9,48,127
