sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3885,4119,234,9,47,127
FALSE,FALSE,4787,5056,269,9,47,127
FALSE,FALSE,5765,5992,227,9,47,104
FALSE,FALSE,6737,7017,280,9,48,111
FALSE,FALSE,7661,7927,266,9,48,119
FALSE,FALSE,7686,7984,298,9,47,127
FALSE,FALSE,8633,8890,257,9,48,102
FALSE,FALSE,8644,8890,246,9,47,127
FALSE,FALSE,9603,9858,255,9,48,108
FALSE,FALSE,9613,9893,280,9,47,125
FALSE,FALSE,10517,10763,246,9,48,99
FALSE,FALSE,10586,10860,274,9,47,127
FALSE,FALSE,11492,11765,273,9,48,101
FALSE,FALSE,12443,12678,235,9,48,108
FALSE,FALSE,13385,13640,255,9,47,127
FALSE,FALSE,14316,14550,234,9,48,113
FALSE,FALSE,15327,15604,277,9,48,108
FALSE,FALSE,15354,15604,250,9,47,127
FALSE,FALSE,16290,16571,281,9,48,111
FALSE,FALSE,16302,16571,269,9,47,127
FALSE,FALSE,17262,17539,277,9,48,99
FALSE,FALSE,17316,17574,258,9,47,127
FALSE,FALSE,18176,18445,269,9,48,101
FALSE,FALSE,18263,18542,279,9,47,127
FALSE,FALSE,19237,19506,269,9,47,127
FALSE,FALSE,20148,20414,266,9,48,101
FALSE,FALSE,20199,20474,275,9,47,127
FALSE,FALSE,21113,21380,267,9,48,90
FALSE,FALSE,22035,22287,252,9,47,127
FALSE,FALSE,23005,23290,285,9,48,110
FALSE,FALSE,23097,23379,282,9,47,127
FALSE,FALSE,23965,24222,257,9,47,127
FALSE,FALSE,24853,25127,274,9,48,102
FALSE,FALSE,24962,25215,253,9,47,127
FALSE,FALSE,25851,26121,270,9,48,90
FALSE,FALSE,25911,26183,272,9,47,127
FALSE,FALSE,26822,27088,266,9,48,90
FALSE,FALSE,26856,27124,268,9,47,127
FALSE,FALSE,27788,28056,268,9,47,123
FALSE,FALSE,28684,28962,278,9,48,101
FALSE,FALSE,29665,29931,266,9,47,127
FALSE,FALSE,30650,30934,284,9,48,111
FALSE,FALSE,31627,31897,270,9,47,127
FALSE,FALSE,32552,32807,255,9,48,102
FALSE,FALSE,32559,32807,248,9,47,127
FALSE,FALSE,33434,33712,278,9,48,111
FALSE,FALSE,33536,33811,275,9,47,127
FALSE,FALSE,34463,34739,276,9,47,127
FALSE,FALSE,35354,35586,232,9,48,110
FALSE,FALSE,35410,35674,264,9,47,127
FALSE,FALSE,36336,36612,276,9,47,110
FALSE,FALSE,37262,37518,256,9,47,127
FALSE,FALSE,38212,38476,264,9,48,120
