sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,4628,5150,522,9,47,96
FALSE,FALSE,6723,7258,535,9,47,33
FALSE,FALSE,7793,8317,524,9,48,90
FALSE,FALSE,8709,9264,555,9,47,34
FALSE,FALSE,9719,10245,526,9,48,78
FALSE,FALSE,10621,11124,503,9,47,98
FALSE,FALSE,12244,12742,498,9,48,64
FALSE,FALSE,12466,13009,543,9,47,98
FALSE,FALSE,14391,14944,553,9,47,102
FALSE,FALSE,16326,16883,557,9,47,78
FALSE,FALSE,17362,17816,454,9,48,96
FALSE,FALSE,18263,18805,542,9,47,74
FALSE,FALSE,19325,19867,542,9,48,68
FALSE,FALSE,20131,20677,546,9,47,119
FALSE,FALSE,21203,21793,590,9,48,90
FALSE,FALSE,22092,22616,524,9,47,122
FALSE,FALSE,23129,23687,558,9,48,75
FALSE,FALSE,24021,24553,532,9,47,127
FALSE,FALSE,24942,25541,599,9,48,95
FALSE,FALSE,25938,26478,540,9,47,127
FALSE,FALSE,26875,27433,558,9,48,89
FALSE,FALSE,27857,28417,560,9,47,127
FALSE,FALSE,28806,29354,548,9,48,104
FALSE,FALSE,29772,30307,535,9,47,127
FALSE,FALSE,30759,31288,529,9,48,123
FALSE,FALSE,31700,32232,532,9,47,127
FALSE,FALSE,32804,33407,603,9,48,120
FALSE,FALSE,34128,34660,532,9,47,127
FALSE,FALSE,35211,35713,502,9,48,108
FALSE,FALSE,36241,36782,541,9,47,83
FALSE,FALSE,37077,37602,525,9,48,101
FALSE,FALSE,38065,38599,534,9,47,127
FALSE,FALSE,39153,39656,503,9,48,113
FALSE,FALSE,40106,40709,603,9,47,127
FALSE,FALSE,41120,41664,544,9,48,104
FALSE,FALSE,42077,42600,523,9,47,127
FALSE,FALSE,42940,43474,534,9,48,114
FALSE,FALSE,43860,44453,593,9,47,127
FALSE,FALSE,44886,45409,523,9,48,117
FALSE,FALSE,45798,46348,550,9,47,127
FALSE,FALSE,46771,47338,567,9,48,120
FALSE,FALSE,46855,47338,483,9,48,51
FALSE,FALSE,47739,48274,535,9,47,127
FALSE,FALSE,48766,49334,568,9,48,127
FALSE,FALSE,48944,49334,390,9,48,43
FALSE,FALSE,49700,50209,509,9,47,127
FALSE,FALSE,50691,51145,454,9,48,127
FALSE,FALSE,51662,52217,555,9,47,127
FALSE,FALSE,52598,53199,601,9,48,127
FALSE,FALSE,52746,53199,453,9,48,46
FALSE,FALSE,53490,54025,535,9,47,127
FALSE,FALSE,54534,55092,558,9,48,127
FALSE,FALSE,54660,55092,432,9,48,58
FALSE,FALSE,55448,55965,517,9,47,127
FALSE,FALSE,56514,57017,503,9,48,127
FALSE,FALSE,56645,57017,372,9,48,65
FALSE,FALSE,57532,58080,548,9,47,127
FALSE,FALSE,58471,59069,598,9,48,127
FALSE,FALSE,59440,59889,449,9,47,127
FALSE,FALSE,60381,60941,560,9,48,127
FALSE,FALSE,60490,60941,451,9,48,55
FALSE,FALSE,61426,61941,515,9,47,127
FALSE,FALSE,62460,62992,532,9,48,127
FALSE,FALSE,63432,63948,516,9,47,127
FALSE,FALSE,64330,64884,554,9,48,127
FALSE,FALSE,64460,64884,424,9,48,64
FALSE,FALSE,65359,65884,525,9,47,127
FALSE,FALSE,66241,66736,495,9,48,127
FALSE,FALSE,67309,67756,447,9,47,127
FALSE,FALSE,68413,68945,532,9,48,127
FALSE,FALSE,68464,68945,481,9,48,63
FALSE,FALSE,69425,69880,455,9,47,127
FALSE,FALSE,70361,70877,516,9,48,127
FALSE,FALSE,71412,71933,521,9,47,127
FALSE,FALSE,72351,72871,520,9,48,127
FALSE,FALSE,72482,72871,389,9,48,64
FALSE,FALSE,73363,73820,457,9,47,127
FALSE,FALSE,74234,74800,566,9,48,127
FALSE,FALSE,75222,75737,515,9,47,127
FALSE,FALSE,76300,76807,507,9,48,127
FALSE,FALSE,76405,76807,402,9,48,57
FALSE,FALSE,77206,77743,537,9,47,127
FALSE,FALSE,78187,78736,549,9,48,127
FALSE,FALSE,78233,78736,503,9,48,75
FALSE,FALSE,79226,79676,450,9,47,127
FALSE,FALSE,80231,80730,499,9,48,119
FALSE,FALSE,80326,80730,404,9,48,65
FALSE,FALSE,81220,81726,506,9,47,127
FALSE,FALSE,82129,82665,536,9,48,101
FALSE,FALSE,82258,82665,407,9,48,34
FALSE,FALSE,83066,83621,555,9,47,127
FALSE,FALSE,84034,84602,568,9,48,127
FALSE,FALSE,84145,84602,457,9,48,57
FALSE,FALSE,85054,85545,491,9,47,127
FALSE,FALSE,86205,86724,519,9,48,127
FALSE,FALSE,86292,86724,432,9,48,57
FALSE,FALSE,87118,87658,540,9,47,127
FALSE,FALSE,88023,88534,511,9,48,127
FALSE,FALSE,88948,89468,520,9,47,127
FALSE,FALSE,89933,90469,536,9,48,127
FALSE,FALSE,90003,90469,466,9,48,64
FALSE,FALSE,90877,91407,530,9,47,127
FALSE,FALSE,91652,92166,514,9,48,127
FALSE,FALSE,91770,92166,396,9,48,58
FALSE,FALSE,92603,93166,563,9,47,127
FALSE,FALSE,93596,94103,507,9,48,127
FALSE,FALSE,94612,95152,540,9,47,127
FALSE,FALSE,95546,96108,562,9,48,127
FALSE,FALSE,95641,96108,467,9,48,74
FALSE,FALSE,96584,97091,507,9,47,127
FALSE,FALSE,97501,98037,536,9,48,127
FALSE,FALSE,97613,98037,424,9,48,63
FALSE,FALSE,98539,99098,559,9,47,127
FALSE,FALSE,99410,99956,546,9,48,127
FALSE,FALSE,100482,101024,542,9,47,127
FALSE,FALSE,101338,101906,568,9,48,127
FALSE,FALSE,101406,101906,500,9,48,86
FALSE,FALSE,102438,102958,520,9,47,127
FALSE,FALSE,103170,103698,528,9,48,120
FALSE,FALSE,104243,104769,526,9,47,127
FALSE,FALSE,105176,105706,530,9,48,127
FALSE,FALSE,105295,105706,411,9,48,52
FALSE,FALSE,106095,106588,493,9,47,127
FALSE,FALSE,106944,107446,502,9,48,127
FALSE,FALSE,107966,108517,551,9,47,127
FALSE,FALSE,108906,109453,547,9,48,114
FALSE,FALSE,109906,110455,549,9,47,127
FALSE,FALSE,110819,111269,450,9,48,122
FALSE,FALSE,111773,112339,566,9,47,127
FALSE,FALSE,112740,113200,460,9,48,127
FALSE,FALSE,112826,113200,374,9,48,68
FALSE,FALSE,113676,114201,525,9,47,127
FALSE,FALSE,114657,115253,596,9,48,127
FALSE,FALSE,114764,115253,489,9,48,72
FALSE,FALSE,115670,116191,521,9,47,127
FALSE,FALSE,116710,117260,550,9,48,127
FALSE,FALSE,116766,117260,494,9,48,84
FALSE,FALSE,117635,118125,490,9,47,127
FALSE,FALSE,118573,119178,605,9,48,127
FALSE,FALSE,119561,120136,575,9,47,127
FALSE,FALSE,120463,120988,525,9,48,127
FALSE,FALSE,120509,120988,479,9,48,77
FALSE,FALSE,121395,121944,549,9,47,127
FALSE,FALSE,123635,124175,540,9,48,127
FALSE,FALSE,124631,125130,499,9,47,127
FALSE,FALSE,125504,126069,565,9,48,127
FALSE,FALSE,125597,126069,472,9,48,83
FALSE,FALSE,126427,126941,514,9,47,127
FALSE,FALSE,127452,127992,540,9,48,127
FALSE,FALSE,127554,127992,438,9,48,83
FALSE,FALSE,128374,128879,505,9,47,127
FALSE,FALSE,129354,129812,458,9,48,127
FALSE,FALSE,129404,129812,408,9,48,90
FALSE,FALSE,130236,130688,452,9,47,127
FALSE,FALSE,131169,131666,497,9,48,125
FALSE,FALSE,131222,131666,444,9,48,75
FALSE,FALSE,132222,132737,515,9,47,127
FALSE,FALSE,133157,133676,519,9,48,127
FALSE,FALSE,134052,134612,560,9,47,127
FALSE,FALSE,135032,135485,453,9,48,125
FALSE,FALSE,135092,135485,393,9,48,68
FALSE,FALSE,135960,136486,526,9,47,127
FALSE,FALSE,137012,137538,526,9,48,127
FALSE,FALSE,137100,137538,438,9,48,54
FALSE,FALSE,137908,138375,467,9,47,127
FALSE,FALSE,139004,139545,541,9,48,127
FALSE,FALSE,139152,139545,393,9,48,46
FALSE,FALSE,139866,140411,545,9,47,127
FALSE,FALSE,141019,141540,521,9,48,127
FALSE,FALSE,141149,141540,391,9,48,64
