sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,3888,4119,231,9,48,95
FALSE,FALSE,3901,4180,279,9,47,58
FALSE,FALSE,4795,5056,261,9,48,104
FALSE,FALSE,4833,5086,253,9,47,65
FALSE,FALSE,5769,6052,283,9,47,49
FALSE,FALSE,5807,6052,245,9,48,90
FALSE,FALSE,6732,6957,225,9,48,89
FALSE,FALSE,6777,7058,281,9,47,71
FALSE,FALSE,7686,7985,299,9,48,96
FALSE,FALSE,7686,7985,299,9,47,113
FALSE,FALSE,8627,8890,263,9,47,123
FALSE,FALSE,8629,8890,261,9,48,90
FALSE,FALSE,9605,9858,253,9,47,125
FALSE,FALSE,9608,9858,250,9,48,72
FALSE,FALSE,10569,10803,234,9,48,75
FALSE,FALSE,10584,10860,276,9,47,125
FALSE,FALSE,11500,11766,266,9,48,83
FALSE,FALSE,11550,11830,280,9,47,102
FALSE,FALSE,12456,12736,280,9,48,84
FALSE,FALSE,12498,12768,270,9,47,114
FALSE,FALSE,13437,13704,267,9,48,72
FALSE,FALSE,13441,13704,263,9,47,99
FALSE,FALSE,14364,14641,277,9,48,80
FALSE,FALSE,14404,14641,237,9,47,95
FALSE,FALSE,15347,15604,257,9,47,107
FALSE,FALSE,15379,15604,225,9,48,77
FALSE,FALSE,16275,16513,238,9,48,78
FALSE,FALSE,16318,16570,252,9,47,114
FALSE,FALSE,17294,17574,280,9,48,71
FALSE,FALSE,17301,17574,273,9,47,102
FALSE,FALSE,18246,18501,255,9,48,51
FALSE,FALSE,18276,18542,266,9,47,96
FALSE,FALSE,19158,19411,253,9,48,77
FALSE,FALSE,19230,19504,274,9,47,95
FALSE,FALSE,20141,20414,273,9,48,65
FALSE,FALSE,20152,20414,262,9,47,107
FALSE,FALSE,21094,21321,227,9,48,65
FALSE,FALSE,21125,21379,254,9,47,77
FALSE,FALSE,22031,22287,256,9,48,75
FALSE,FALSE,22079,22347,268,9,47,108
FALSE,FALSE,23047,23290,243,9,48,74
FALSE,FALSE,23083,23343,260,9,47,102
FALSE,FALSE,23988,24248,260,9,47,120
FALSE,FALSE,24003,24309,306,9,48,71
FALSE,FALSE,24939,25215,276,9,47,104
FALSE,FALSE,25023,25251,228,9,48,58
FALSE,FALSE,25866,26121,255,9,48,83
FALSE,FALSE,25962,26220,258,9,47,107
FALSE,FALSE,26845,27124,279,9,48,68
FALSE,FALSE,26937,27188,251,9,47,92
FALSE,FALSE,27792,28057,265,9,48,75
FALSE,FALSE,27893,28151,258,9,47,110
FALSE,FALSE,28771,29020,249,9,48,54
FALSE,FALSE,28863,29119,256,9,47,104
FALSE,FALSE,29738,29965,227,9,48,52
FALSE,FALSE,29840,30065,225,9,47,120
FALSE,FALSE,30775,31025,250,9,47,108
FALSE,FALSE,30814,31080,266,9,48,71
FALSE,FALSE,31718,31986,268,9,48,78
