sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,452,986,534,9,48,51
FALSE,FALSE,1507,2042,535,9,47,113
FALSE,FALSE,2203,2724,521,9,48,95
FALSE,FALSE,3475,3973,498,9,47,96
FALSE,FALSE,4181,4716,535,9,48,92
FALSE,FALSE,5341,5868,527,9,47,86
FALSE,FALSE,5826,6357,531,9,48,98
FALSE,FALSE,7730,8283,553,9,48,101
FALSE,FALSE,9041,9532,491,9,47,58
FALSE,FALSE,9686,10221,535,9,48,96
FALSE,FALSE,10869,11466,597,9,47,95
FALSE,FALSE,11578,12113,535,9,48,71
FALSE,FALSE,12737,13279,542,9,47,92
FALSE,FALSE,13453,13966,513,9,48,90
FALSE,FALSE,14614,15214,600,9,47,80
FALSE,FALSE,15395,15840,445,9,48,71
FALSE,FALSE,16673,17205,532,9,47,71
FALSE,FALSE,17344,17892,548,9,48,57
FALSE,FALSE,18314,18849,535,9,47,64
FALSE,FALSE,19072,19605,533,9,48,72
FALSE,FALSE,20141,20656,515,9,47,127
FALSE,FALSE,21113,21637,524,9,48,90
FALSE,FALSE,22193,22710,517,9,47,110
FALSE,FALSE,22979,23530,551,9,48,92
FALSE,FALSE,24136,24698,562,9,47,110
FALSE,FALSE,24936,25457,521,9,48,110
FALSE,FALSE,26119,26633,514,9,47,89
FALSE,FALSE,26863,27393,530,9,48,95
FALSE,FALSE,28066,28523,457,9,47,64
FALSE,FALSE,28874,29401,527,9,48,87
FALSE,FALSE,29898,30453,555,9,47,122
FALSE,FALSE,30730,31255,525,9,48,104
FALSE,FALSE,31733,32268,535,9,47,127
FALSE,FALSE,32978,33517,539,9,48,74
FALSE,FALSE,33936,34497,561,9,47,101
FALSE,FALSE,34823,35378,555,9,48,95
FALSE,FALSE,35657,36252,595,9,47,114
FALSE,FALSE,36630,37187,557,9,48,68
FALSE,FALSE,37529,38064,535,9,47,104
FALSE,FALSE,38444,39000,556,9,48,96
FALSE,FALSE,39357,39882,525,9,47,108
FALSE,FALSE,40253,40824,571,9,48,108
FALSE,FALSE,41274,41809,535,9,47,107
FALSE,FALSE,42147,42675,528,9,48,89
