sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,986,1244,258,9,48,127
FALSE,FALSE,1957,2213,256,9,47,127
FALSE,FALSE,2871,3117,246,9,47,127
FALSE,FALSE,2916,3182,266,9,48,127
FALSE,FALSE,3830,4087,257,9,47,127
FALSE,FALSE,3892,4146,254,9,48,127
FALSE,FALSE,4734,4993,259,9,48,127
FALSE,FALSE,4779,5055,276,9,47,127
FALSE,FALSE,5680,5961,281,9,47,127
FALSE,FALSE,5680,5960,280,9,48,127
FALSE,FALSE,6594,6865,271,9,48,127
FALSE,FALSE,6607,6865,258,9,47,127
FALSE,FALSE,7575,7834,259,9,47,127
FALSE,FALSE,7686,7980,294,9,48,127
FALSE,FALSE,8621,8890,269,9,48,127
FALSE,FALSE,8625,8890,265,9,47,127
FALSE,FALSE,9556,9854,298,9,48,127
FALSE,FALSE,9587,9854,267,9,47,127
FALSE,FALSE,10487,10762,275,9,47,127
FALSE,FALSE,10593,10858,265,9,48,127
FALSE,FALSE,11476,11730,254,9,48,127
FALSE,FALSE,11565,11826,261,9,47,127
FALSE,FALSE,12442,12674,232,9,47,127
FALSE,FALSE,12541,12821,280,9,48,127
FALSE,FALSE,13368,13638,270,9,47,127
FALSE,FALSE,13437,13700,263,9,48,127
FALSE,FALSE,14284,14548,264,9,47,127
FALSE,FALSE,14363,14641,278,9,48,127
FALSE,FALSE,15263,15510,247,9,48,127
FALSE,FALSE,15354,15599,245,9,47,127
FALSE,FALSE,16246,16513,267,9,47,127
FALSE,FALSE,16313,16567,254,9,48,127
FALSE,FALSE,17218,17473,255,9,47,127
FALSE,FALSE,17221,17473,252,9,48,127
FALSE,FALSE,18163,18440,277,9,48,127
FALSE,FALSE,19099,19345,246,9,47,127
FALSE,FALSE,19159,19410,251,9,48,127
FALSE,FALSE,20035,20316,281,9,47,127
FALSE,FALSE,20045,20315,270,9,48,127
FALSE,FALSE,21029,21284,255,9,47,127
FALSE,FALSE,21058,21319,261,9,48,127
FALSE,FALSE,21952,22246,294,9,47,127
FALSE,FALSE,22002,22286,284,9,48,127
FALSE,FALSE,23000,23250,250,9,47,127
FALSE,FALSE,23060,23338,278,9,48,127
FALSE,FALSE,23958,24217,259,9,47,84
FALSE,FALSE,24003,24307,304,9,48,127
FALSE,FALSE,24895,25162,267,9,47,127
FALSE,FALSE,24929,25162,233,9,48,127
FALSE,FALSE,25786,26091,305,9,47,84
FALSE,FALSE,25862,26121,259,9,48,127
FALSE,FALSE,26793,27035,242,9,47,107
FALSE,FALSE,26839,27084,245,9,48,127
FALSE,FALSE,27721,27993,272,9,48,127
FALSE,FALSE,27724,27993,269,9,47,127
FALSE,FALSE,28686,28960,274,9,48,127
FALSE,FALSE,29651,29927,276,9,47,75
FALSE,FALSE,29665,29927,262,9,48,127
FALSE,FALSE,30635,30869,234,9,47,83
FALSE,FALSE,30655,30931,276,9,48,127
FALSE,FALSE,31614,31894,280,9,47,80
FALSE,FALSE,31622,31894,272,9,48,127
FALSE,FALSE,32518,32741,223,9,47,89
FALSE,FALSE,32551,32806,255,9,48,127
FALSE,FALSE,33434,33710,276,9,48,127
FALSE,FALSE,34380,34637,257,9,48,127
FALSE,FALSE,34381,34637,256,9,47,127
FALSE,FALSE,35283,35547,264,9,48,127
FALSE,FALSE,36154,36397,243,9,47,127
FALSE,FALSE,36215,36509,294,9,48,127
FALSE,FALSE,37056,37323,267,9,47,127
FALSE,FALSE,37088,37357,269,9,48,127
FALSE,FALSE,37958,38229,271,9,48,127
FALSE,FALSE,38790,39049,259,9,47,127
FALSE,FALSE,38863,39139,276,9,48,127
FALSE,FALSE,39684,39955,271,9,47,127
FALSE,FALSE,39719,39955,236,9,48,127
FALSE,FALSE,40566,40825,259,9,48,127
FALSE,FALSE,41446,41694,248,9,48,127
FALSE,FALSE,41455,41730,275,9,47,127
FALSE,FALSE,42319,42599,280,9,47,66
FALSE,FALSE,42396,42639,243,9,48,127
FALSE,FALSE,43255,43508,253,9,47,127
FALSE,FALSE,43257,43508,251,9,48,127
FALSE,FALSE,44110,44377,267,9,48,127
FALSE,FALSE,44112,44377,265,9,47,127
FALSE,FALSE,44934,45196,262,9,48,127
FALSE,FALSE,44981,45254,273,9,47,127
FALSE,FALSE,45812,46066,254,9,47,127
FALSE,FALSE,45871,46100,229,9,48,127
FALSE,FALSE,46620,46874,254,9,47,127
FALSE,FALSE,46682,46913,231,9,48,127
FALSE,FALSE,47498,47751,253,9,48,127
FALSE,FALSE,48400,48657,257,9,47,127
FALSE,FALSE,48434,48688,254,9,48,127
FALSE,FALSE,49237,49504,267,9,47,127
FALSE,FALSE,49303,49567,264,9,48,127
FALSE,FALSE,50112,50374,262,9,48,127
FALSE,FALSE,50117,50374,257,9,47,125
FALSE,FALSE,50966,51243,277,9,47,127
FALSE,FALSE,50975,51243,268,9,48,127
FALSE,FALSE,51787,52065,278,9,48,127
FALSE,FALSE,52568,52836,268,9,47,127
FALSE,FALSE,52650,52935,285,9,48,127
FALSE,FALSE,53392,53650,258,9,47,68
FALSE,FALSE,53457,53684,227,9,48,127
FALSE,FALSE,54199,54466,267,9,47,68
FALSE,FALSE,54298,54563,265,9,48,127
FALSE,FALSE,55119,55371,252,9,48,127
FALSE,FALSE,55122,55371,249,9,47,127
FALSE,FALSE,55968,56239,271,9,48,127
FALSE,FALSE,55991,56239,248,9,47,127
FALSE,FALSE,56795,57061,266,9,47,127
FALSE,FALSE,56803,57061,258,9,48,127
FALSE,FALSE,57662,57926,264,9,47,127
FALSE,FALSE,57663,57926,263,9,48,127
FALSE,FALSE,58486,58739,253,9,47,127
FALSE,FALSE,58488,58739,251,9,48,127
FALSE,FALSE,59307,59607,300,9,47,127
FALSE,FALSE,59359,59607,248,9,48,127
FALSE,FALSE,60159,60427,268,9,48,127
FALSE,FALSE,60182,60455,273,9,47,127
FALSE,FALSE,60982,61236,254,9,47,127
FALSE,FALSE,60984,61236,252,9,48,127
FALSE,FALSE,61806,62106,300,9,48,127
FALSE,FALSE,61807,62106,299,9,47,127
FALSE,FALSE,62656,62924,268,9,47,127
FALSE,FALSE,62656,62924,268,9,48,127
