sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1898,2176,278,9,47,37
FALSE,FALSE,1921,2176,255,9,48,51
FALSE,FALSE,2857,3135,278,9,48,52
FALSE,FALSE,3763,4049,286,9,47,37
FALSE,FALSE,3876,4150,274,9,48,77
FALSE,FALSE,4740,5009,269,9,48,77
FALSE,FALSE,4802,5056,254,9,47,40
FALSE,FALSE,5716,5968,252,9,48,80
FALSE,FALSE,5738,6015,277,9,47,52
FALSE,FALSE,6638,6884,246,9,47,54
FALSE,FALSE,6646,6929,283,9,48,74
FALSE,FALSE,7647,7888,241,9,48,54
FALSE,FALSE,7710,7987,277,9,47,39
FALSE,FALSE,8537,8802,265,9,47,71
FALSE,FALSE,8614,8902,288,9,48,71
FALSE,FALSE,9495,9761,266,9,48,52
FALSE,FALSE,9611,9861,250,9,47,52
FALSE,FALSE,10491,10775,284,9,47,43
FALSE,FALSE,10517,10775,258,9,48,68
FALSE,FALSE,11503,11779,276,9,48,68
FALSE,FALSE,11513,11779,266,9,47,65
FALSE,FALSE,12426,12693,267,9,48,57
FALSE,FALSE,12448,12693,245,9,47,55
FALSE,FALSE,13419,13705,286,9,48,46
FALSE,FALSE,13432,13705,273,9,47,54
FALSE,FALSE,14329,14619,290,9,48,57
FALSE,FALSE,14382,14668,286,9,47,52
FALSE,FALSE,15347,15627,280,9,47,77
FALSE,FALSE,15367,15627,260,9,48,43
FALSE,FALSE,16268,16542,274,9,47,84
FALSE,FALSE,16277,16542,265,9,48,72
FALSE,FALSE,17275,17546,271,9,47,74
FALSE,FALSE,17280,17545,265,9,48,66
FALSE,FALSE,18192,18461,269,9,47,80
FALSE,FALSE,18199,18461,262,9,48,61
FALSE,FALSE,19152,19419,267,9,47,78
FALSE,FALSE,19187,19465,278,9,48,46
FALSE,FALSE,20060,20334,274,9,47,77
FALSE,FALSE,20093,20378,285,9,48,28
FALSE,FALSE,21017,21294,277,9,47,65
FALSE,FALSE,21038,21293,255,9,48,65
FALSE,FALSE,21948,22207,259,9,47,86
FALSE,FALSE,21969,22251,282,9,48,54
FALSE,FALSE,22958,23211,253,9,47,66
FALSE,FALSE,22984,23265,281,9,48,57
FALSE,FALSE,23906,24170,264,9,48,51
FALSE,FALSE,23948,24225,277,9,47,77
FALSE,FALSE,24956,25230,274,9,48,64
FALSE,FALSE,24975,25230,255,9,47,58
FALSE,FALSE,25876,26145,269,9,47,78
FALSE,FALSE,25898,26145,247,9,48,57
FALSE,FALSE,26844,27105,261,9,47,78
FALSE,FALSE,26906,27149,243,9,48,43
FALSE,FALSE,27758,28019,261,9,48,54
FALSE,FALSE,27800,28065,265,9,47,58
FALSE,FALSE,28735,29022,287,9,47,63
FALSE,FALSE,28755,29022,267,9,48,54
FALSE,FALSE,29643,29893,250,9,47,83
FALSE,FALSE,29712,29981,269,9,48,57
FALSE,FALSE,30681,30940,259,9,48,49
FALSE,FALSE,30700,30940,240,9,47,58
FALSE,FALSE,31609,31855,246,9,47,72
FALSE,FALSE,31675,31954,279,9,48,66
FALSE,FALSE,32548,32814,266,9,48,34
FALSE,FALSE,32599,32868,269,9,47,68
FALSE,FALSE,33499,33782,283,9,47,65
FALSE,FALSE,33524,33782,258,9,48,64
FALSE,FALSE,34447,34689,242,9,47,75
FALSE,FALSE,34472,34742,270,9,48,58
FALSE,FALSE,35372,35657,285,9,47,57
FALSE,FALSE,35408,35657,249,9,48,61
FALSE,FALSE,36287,36562,275,9,47,77
FALSE,FALSE,36289,36562,273,9,48,80
FALSE,FALSE,37170,37431,261,9,47,74
