sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,800,1265,465,9,48,110
FALSE,FALSE,2692,3201,509,9,47,119
FALSE,FALSE,3395,3945,550,9,48,96
FALSE,FALSE,4583,5128,545,9,47,101
FALSE,FALSE,5475,5993,518,9,48,125
FALSE,FALSE,5564,5993,429,9,48,58
FALSE,FALSE,6620,7124,504,9,47,92
FALSE,FALSE,7659,8194,535,9,48,117
FALSE,FALSE,8596,9131,535,9,47,96
FALSE,FALSE,10301,10812,511,9,48,98
FALSE,FALSE,12341,12875,534,9,48,119
FALSE,FALSE,12434,12998,564,9,47,127
FALSE,FALSE,14376,14926,550,9,47,117
FALSE,FALSE,16226,16747,521,9,47,107
FALSE,FALSE,16353,16861,508,9,48,127
FALSE,FALSE,18181,18754,573,9,47,99
FALSE,FALSE,20144,20677,533,9,48,123
FALSE,FALSE,22098,22594,496,9,48,120
FALSE,FALSE,23843,24354,511,9,48,120
FALSE,FALSE,25849,26342,493,9,48,89
FALSE,FALSE,25862,26424,562,9,47,127
FALSE,FALSE,27677,28277,600,9,47,127
FALSE,FALSE,27950,28476,526,9,48,96
FALSE,FALSE,29772,30285,513,9,47,122
FALSE,FALSE,31648,32095,447,9,47,120
FALSE,FALSE,32118,32670,552,9,48,107
FALSE,FALSE,33533,34034,501,9,47,119
FALSE,FALSE,34692,35167,475,9,48,127
FALSE,FALSE,35523,36038,515,9,47,113
FALSE,FALSE,36415,37022,607,9,48,125
FALSE,FALSE,37407,37975,568,9,47,110
FALSE,FALSE,38265,38718,453,9,48,119
FALSE,FALSE,39318,39788,470,9,47,96
FALSE,FALSE,40282,40840,558,9,48,125
FALSE,FALSE,41177,41720,543,9,47,104
FALSE,FALSE,42180,42656,476,9,48,127
FALSE,FALSE,43139,43637,498,9,47,122
FALSE,FALSE,43275,43637,362,9,47,39
FALSE,FALSE,44079,44584,505,9,48,119
FALSE,FALSE,45117,45643,526,9,47,123
FALSE,FALSE,46000,46526,526,9,48,125
FALSE,FALSE,47012,47575,563,9,47,110
FALSE,FALSE,47790,48335,545,9,48,127
FALSE,FALSE,48898,49388,490,9,47,120
