sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,7640,7912,272,9,48,108
FALSE,FALSE,7664,7912,248,9,47,96
FALSE,FALSE,8621,8880,259,9,48,25
FALSE,FALSE,9555,9826,271,9,47,127
FALSE,FALSE,9593,9826,233,9,48,84
FALSE,FALSE,11515,11815,300,9,48,104
FALSE,FALSE,11551,11815,264,9,47,110
FALSE,FALSE,12492,12762,270,9,48,114
FALSE,FALSE,12501,12762,261,9,47,113
FALSE,FALSE,13440,13689,249,9,47,98
FALSE,FALSE,13468,13727,259,9,48,65
FALSE,FALSE,14367,14633,266,9,47,104
FALSE,FALSE,14406,14692,286,9,48,33
FALSE,FALSE,15345,15599,254,9,48,87
FALSE,FALSE,15354,15651,297,9,47,114
FALSE,FALSE,16290,16558,268,9,47,101
FALSE,FALSE,16292,16558,266,9,48,127
FALSE,FALSE,17276,17534,258,9,48,127
FALSE,FALSE,17307,17561,254,9,47,102
FALSE,FALSE,18252,18529,277,9,47,92
FALSE,FALSE,18279,18529,250,9,48,120
FALSE,FALSE,19249,19497,248,9,47,87
FALSE,FALSE,19277,19532,255,9,48,71
FALSE,FALSE,20196,20460,264,9,47,101
FALSE,FALSE,20231,20500,269,9,48,127
FALSE,FALSE,21137,21405,268,9,47,99
FALSE,FALSE,21181,21405,224,9,48,122
FALSE,FALSE,22084,22331,247,9,47,99
FALSE,FALSE,22092,22375,283,9,48,125
FALSE,FALSE,23061,23337,276,9,48,120
FALSE,FALSE,23080,23337,257,9,47,63
FALSE,FALSE,23991,24247,256,9,47,98
FALSE,FALSE,24003,24305,302,9,48,111
FALSE,FALSE,24962,25241,279,9,47,89
FALSE,FALSE,24966,25241,275,9,48,102
FALSE,FALSE,25914,26169,255,9,47,75
FALSE,FALSE,25937,26210,273,9,48,57
FALSE,FALSE,26845,27115,270,9,47,92
FALSE,FALSE,26897,27172,275,9,48,63
FALSE,FALSE,27811,28082,271,9,47,87
FALSE,FALSE,27815,28082,267,9,48,127
FALSE,FALSE,28788,29045,257,9,47,71
FALSE,FALSE,28795,29045,250,9,48,80
FALSE,FALSE,29742,30015,273,9,47,84
FALSE,FALSE,29760,30015,255,9,48,43
FALSE,FALSE,30721,30958,237,9,47,90
FALSE,FALSE,30733,30958,225,9,48,77
FALSE,FALSE,31649,31923,274,9,47,89
FALSE,FALSE,31714,31983,269,9,48,127
FALSE,FALSE,32630,32892,262,9,48,75
FALSE,FALSE,32630,32892,262,9,47,83
FALSE,FALSE,33575,33856,281,9,48,71
FALSE,FALSE,33594,33856,262,9,47,83
FALSE,FALSE,34508,34766,258,9,48,92
FALSE,FALSE,34515,34767,252,9,47,77
FALSE,FALSE,35443,35672,229,9,47,83
FALSE,FALSE,35447,35728,281,9,48,107
FALSE,FALSE,36375,36638,263,9,48,78
FALSE,FALSE,36375,36638,263,9,47,86
FALSE,FALSE,37312,37543,231,9,48,77
FALSE,FALSE,37325,37601,276,9,47,78
FALSE,FALSE,38235,38513,278,9,47,83
FALSE,FALSE,38243,38513,270,9,48,66
FALSE,FALSE,39157,39418,261,9,47,98
FALSE,FALSE,39191,39474,283,9,48,72
FALSE,FALSE,40103,40386,283,9,48,127
FALSE,FALSE,40109,40386,277,9,47,87
FALSE,FALSE,41066,41346,280,9,47,78
FALSE,FALSE,41068,41346,278,9,48,127
FALSE,FALSE,41970,42218,248,9,47,84
FALSE,FALSE,41992,42260,268,9,48,127
FALSE,FALSE,42884,43165,281,9,47,92
FALSE,FALSE,42940,43218,278,9,48,65
FALSE,FALSE,43798,44092,294,9,47,86
FALSE,FALSE,43820,44092,272,9,48,127
FALSE,FALSE,44736,45001,265,9,48,122
FALSE,FALSE,44748,45001,253,9,47,78
FALSE,FALSE,45655,45967,312,9,47,80
FALSE,FALSE,45695,45967,272,9,48,127
FALSE,FALSE,46562,46812,250,9,48,123
FALSE,FALSE,46597,46874,277,9,47,96
FALSE,FALSE,47513,47782,269,9,47,68
FALSE,FALSE,47515,47782,267,9,48,113
FALSE,FALSE,48412,48687,275,9,47,75
FALSE,FALSE,48424,48687,263,9,48,43
FALSE,FALSE,49310,49557,247,9,47,92
FALSE,FALSE,49371,49655,284,9,48,127
FALSE,FALSE,50254,50524,270,9,47,77
FALSE,FALSE,50284,50560,276,9,48,110
FALSE,FALSE,51175,51430,255,9,47,83
FALSE,FALSE,51198,51466,268,9,48,127
FALSE,FALSE,52074,52335,261,9,47,74
FALSE,FALSE,52116,52398,282,9,48,127
FALSE,FALSE,53021,53246,225,9,47,75
FALSE,FALSE,53030,53304,274,9,48,127
