sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1980,2497,517,9,48,127
FALSE,FALSE,2889,3335,446,9,47,127
FALSE,FALSE,3947,4504,557,9,48,127
FALSE,FALSE,4753,5264,511,9,47,127
FALSE,FALSE,5787,6322,535,9,48,122
FALSE,FALSE,6634,7179,545,9,47,127
FALSE,FALSE,7704,8250,546,9,48,114
FALSE,FALSE,8596,9131,535,9,47,127
FALSE,FALSE,9646,10188,542,9,48,117
FALSE,FALSE,10468,11003,535,9,47,127
FALSE,FALSE,11516,12073,557,9,48,113
FALSE,FALSE,12497,13054,557,9,47,127
FALSE,FALSE,13477,13990,513,9,48,127
FALSE,FALSE,14376,14872,496,9,47,127
FALSE,FALSE,15333,15818,485,9,48,127
FALSE,FALSE,16289,16799,510,9,47,127
FALSE,FALSE,17397,17931,534,9,48,127
FALSE,FALSE,18239,18734,495,9,47,127
FALSE,FALSE,19313,19867,554,9,48,120
FALSE,FALSE,20098,20626,528,9,47,127
FALSE,FALSE,21241,21793,552,9,48,114
FALSE,FALSE,22059,22677,618,9,47,127
FALSE,FALSE,23081,23615,534,9,48,101
FALSE,FALSE,23932,24488,556,9,47,127
FALSE,FALSE,25022,25540,518,9,48,78
FALSE,FALSE,25804,26405,601,9,47,127
FALSE,FALSE,27225,27723,498,9,48,110
FALSE,FALSE,27744,28300,556,9,47,127
FALSE,FALSE,28755,29285,530,9,48,99
FALSE,FALSE,29598,30170,572,9,47,127
FALSE,FALSE,30677,31223,546,9,48,98
FALSE,FALSE,31508,32045,537,9,47,127
FALSE,FALSE,32468,32919,451,9,48,108
FALSE,FALSE,33383,33900,517,9,47,127
FALSE,FALSE,34453,34970,517,9,48,119
FALSE,FALSE,35306,35791,485,9,47,127
FALSE,FALSE,36295,36861,566,9,48,113
FALSE,FALSE,37151,37645,494,9,47,127
FALSE,FALSE,38175,38707,532,9,48,120
FALSE,FALSE,39081,39536,455,9,47,127
FALSE,FALSE,40033,40606,573,9,48,96
FALSE,FALSE,41012,41463,451,9,47,127
FALSE,FALSE,41977,42523,546,9,48,104
FALSE,FALSE,42746,43281,535,9,47,127
FALSE,FALSE,43771,44275,504,9,48,122
FALSE,FALSE,44677,45212,535,9,47,127
FALSE,FALSE,45702,46268,566,9,48,117
FALSE,FALSE,46561,47026,465,9,47,127
FALSE,FALSE,47558,48086,528,9,48,114
FALSE,FALSE,48409,48958,549,9,47,127
FALSE,FALSE,49423,49940,517,9,48,119
FALSE,FALSE,50301,50770,469,9,47,127
FALSE,FALSE,51280,51830,550,9,48,98
FALSE,FALSE,52167,52705,538,9,47,127
FALSE,FALSE,53172,53706,534,9,48,114
FALSE,FALSE,54052,54515,463,9,47,127
FALSE,FALSE,55037,55580,543,9,48,111
FALSE,FALSE,55923,56452,529,9,47,127
FALSE,FALSE,56943,57502,559,9,48,90
FALSE,FALSE,57790,58305,515,9,47,127
FALSE,FALSE,58727,59245,518,9,48,107
FALSE,FALSE,59744,60199,455,9,47,127
FALSE,FALSE,60668,61179,511,9,48,111
FALSE,FALSE,61582,62135,553,9,47,127
FALSE,FALSE,62629,63188,559,9,48,127
FALSE,FALSE,63537,64061,524,9,47,127
FALSE,FALSE,64499,64995,496,9,48,95
FALSE,FALSE,65300,65799,499,9,47,127
FALSE,FALSE,66370,66820,450,9,48,113
FALSE,FALSE,67301,67808,507,9,47,127
FALSE,FALSE,68317,68871,554,9,48,119
FALSE,FALSE,69089,69629,540,9,47,127
FALSE,FALSE,70164,70680,516,9,48,104
FALSE,FALSE,71072,71617,545,9,47,127
FALSE,FALSE,71992,72489,497,9,48,98
FALSE,FALSE,72839,73374,535,9,47,127
FALSE,FALSE,73905,74431,526,9,48,83
FALSE,FALSE,74756,75291,535,9,47,127
FALSE,FALSE,75704,76242,538,9,48,120
FALSE,FALSE,76541,77040,499,9,47,127
FALSE,FALSE,77513,78055,542,9,48,125
FALSE,FALSE,78374,78935,561,9,47,127
FALSE,FALSE,79405,79914,509,9,48,117
FALSE,FALSE,80295,80864,569,9,47,127
FALSE,FALSE,81254,81800,546,9,48,119
FALSE,FALSE,82103,82602,499,9,47,127
FALSE,FALSE,83102,83663,561,9,48,108
