sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1953,2225,272,9,48,111
FALSE,FALSE,2907,3133,226,9,47,101
FALSE,FALSE,2913,3192,279,9,48,99
FALSE,FALSE,3818,4097,279,9,48,101
FALSE,FALSE,3876,4159,283,9,47,84
FALSE,FALSE,4714,4967,253,9,48,110
FALSE,FALSE,4735,5009,274,9,47,127
FALSE,FALSE,5674,5935,261,9,48,101
FALSE,FALSE,5679,5935,256,9,47,104
FALSE,FALSE,6651,6882,231,9,48,101
FALSE,FALSE,6666,6938,272,9,47,114
FALSE,FALSE,7649,7906,257,9,48,102
FALSE,FALSE,7664,7942,278,9,47,101
FALSE,FALSE,8634,8901,267,9,47,95
FALSE,FALSE,8645,8901,256,9,48,119
FALSE,FALSE,9593,9869,276,9,48,117
FALSE,FALSE,9648,9904,256,9,47,114
FALSE,FALSE,10582,10831,249,9,48,127
FALSE,FALSE,10623,10872,249,9,47,119
FALSE,FALSE,11546,11778,232,9,48,120
FALSE,FALSE,11587,11835,248,9,47,101
FALSE,FALSE,12480,12746,266,9,48,127
FALSE,FALSE,12563,12838,275,9,47,108
FALSE,FALSE,13452,13709,257,9,48,127
FALSE,FALSE,13526,13809,283,9,47,89
FALSE,FALSE,14373,14677,304,9,48,127
FALSE,FALSE,14419,14677,258,9,47,95
FALSE,FALSE,15340,15622,282,9,48,108
FALSE,FALSE,15406,15672,266,9,47,87
FALSE,FALSE,16313,16580,267,9,48,122
FALSE,FALSE,16368,16647,279,9,47,110
FALSE,FALSE,17316,17583,267,9,48,114
FALSE,FALSE,17354,17583,229,9,47,72
FALSE,FALSE,18246,18515,269,9,48,127
FALSE,FALSE,18287,18548,261,9,47,107
FALSE,FALSE,19229,19456,227,9,47,96
FALSE,FALSE,19255,19519,264,9,48,125
FALSE,FALSE,20169,20423,254,9,48,127
FALSE,FALSE,20214,20481,267,9,47,119
FALSE,FALSE,21114,21390,276,9,48,127
FALSE,FALSE,21193,21448,255,9,47,90
FALSE,FALSE,22108,22354,246,9,47,90
FALSE,FALSE,22116,22395,279,9,48,127
FALSE,FALSE,23072,23321,249,9,47,108
FALSE,FALSE,23149,23421,272,9,48,127
FALSE,FALSE,23993,24269,276,9,47,113
FALSE,FALSE,24048,24326,278,9,48,127
FALSE,FALSE,24984,25293,309,9,48,127
FALSE,FALSE,25021,25293,272,9,47,99
FALSE,FALSE,25942,26198,256,9,48,127
FALSE,FALSE,26003,26232,229,9,47,108
FALSE,FALSE,26912,27166,254,9,48,127
FALSE,FALSE,26917,27194,277,9,47,102
FALSE,FALSE,27826,28105,279,9,48,127
FALSE,FALSE,27837,28105,268,9,47,110
FALSE,FALSE,28771,29031,260,9,48,120
FALSE,FALSE,28863,29130,267,9,47,98
FALSE,FALSE,29700,29977,277,9,48,127
FALSE,FALSE,29789,30036,247,9,47,108
FALSE,FALSE,30655,30906,251,9,48,127
FALSE,FALSE,30691,30941,250,9,47,99
FALSE,FALSE,31576,31850,274,9,48,127
FALSE,FALSE,31650,31910,260,9,47,117
FALSE,FALSE,32545,32814,269,9,48,127
FALSE,FALSE,32608,32875,267,9,47,102
FALSE,FALSE,33499,33781,282,9,48,127
FALSE,FALSE,33544,33839,295,9,47,108
FALSE,FALSE,34434,34687,253,9,48,127
FALSE,FALSE,34564,34843,279,9,47,110
FALSE,FALSE,35467,35714,247,9,48,127
FALSE,FALSE,35483,35751,268,9,47,104
FALSE,FALSE,36388,36661,273,9,48,127
FALSE,FALSE,36437,36718,281,9,47,110
FALSE,FALSE,37356,37623,267,9,48,127
FALSE,FALSE,37356,37623,267,9,47,101
FALSE,FALSE,38265,38532,267,9,48,127
FALSE,FALSE,38336,38590,254,9,47,92
FALSE,FALSE,39203,39457,254,9,48,127
FALSE,FALSE,39295,39549,254,9,47,110
FALSE,FALSE,40209,40454,245,9,47,102
FALSE,FALSE,40209,40495,286,9,48,127
