sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,7664,7939,275,9,48,95
FALSE,FALSE,7710,7939,229,9,48,49
FALSE,FALSE,7768,8039,271,9,47,98
FALSE,FALSE,8660,8909,249,9,47,63
FALSE,FALSE,8749,9001,252,9,48,71
FALSE,FALSE,9636,9914,278,9,47,68
FALSE,FALSE,9692,9970,278,9,48,83
FALSE,FALSE,10584,10841,257,9,47,66
FALSE,FALSE,10657,10939,282,9,48,84
FALSE,FALSE,11520,11786,266,9,47,80
FALSE,FALSE,11609,11877,268,9,48,75
FALSE,FALSE,12533,12811,278,9,48,74
FALSE,FALSE,12535,12811,276,9,47,57
FALSE,FALSE,12546,12811,265,9,48,51
FALSE,FALSE,13370,13618,248,9,47,57
FALSE,FALSE,13464,13748,284,9,48,77
FALSE,FALSE,14404,14685,281,9,48,71
FALSE,FALSE,14422,14685,263,9,47,33
FALSE,FALSE,15332,15591,259,9,48,75
FALSE,FALSE,15382,15622,240,9,47,49
FALSE,FALSE,15388,15591,203,9,48,37
FALSE,FALSE,16280,16550,270,9,48,63
FALSE,FALSE,16361,16584,223,9,47,52
FALSE,FALSE,17276,17554,278,9,48,68
FALSE,FALSE,17294,17554,260,9,47,39
FALSE,FALSE,18198,18459,261,9,48,84
FALSE,FALSE,18252,18459,207,9,48,57
FALSE,FALSE,18266,18520,254,9,47,58
FALSE,FALSE,19178,19427,249,9,48,57
FALSE,FALSE,19211,19483,272,9,47,54
FALSE,FALSE,20125,20392,267,9,48,72
FALSE,FALSE,20147,20432,285,9,47,68
FALSE,FALSE,21093,21358,265,9,48,68
FALSE,FALSE,21105,21358,253,9,47,71
FALSE,FALSE,22016,22264,248,9,48,58
FALSE,FALSE,22042,22305,263,9,47,71
FALSE,FALSE,22971,23232,261,9,48,64
FALSE,FALSE,23084,23357,273,9,47,52
FALSE,FALSE,23999,24267,268,9,47,64
FALSE,FALSE,24003,24267,264,9,48,74
FALSE,FALSE,24926,25204,278,9,48,61
FALSE,FALSE,24984,25229,245,9,47,55
FALSE,FALSE,25853,26109,256,9,48,64
FALSE,FALSE,25915,26140,225,9,47,87
FALSE,FALSE,26848,27102,254,9,48,71
FALSE,FALSE,26891,27167,276,9,47,64
FALSE,FALSE,27785,28016,231,9,48,65
FALSE,FALSE,27815,28072,257,9,47,63
FALSE,FALSE,28729,28977,248,9,48,72
FALSE,FALSE,28754,28977,223,9,47,71
FALSE,FALSE,29621,29887,266,9,48,74
FALSE,FALSE,29706,30002,296,9,47,75
FALSE,FALSE,30679,30948,269,9,47,66
FALSE,FALSE,30683,30948,265,9,48,61
FALSE,FALSE,31802,32063,261,9,48,57
FALSE,FALSE,32772,33009,237,9,48,78
FALSE,FALSE,33718,33971,253,9,48,74
FALSE,FALSE,33762,34034,272,9,47,46
FALSE,FALSE,34599,34881,282,9,47,72
FALSE,FALSE,34691,34941,250,9,48,63
FALSE,FALSE,35579,35846,267,9,48,75
FALSE,FALSE,35639,35907,268,9,47,61
FALSE,FALSE,36524,36754,230,9,48,68
FALSE,FALSE,36553,36813,260,9,47,58
FALSE,FALSE,37412,37683,271,9,48,64
FALSE,FALSE,37497,37779,282,9,47,61
FALSE,FALSE,38385,38626,241,9,47,72
FALSE,FALSE,38448,38745,297,9,48,65
FALSE,FALSE,39322,39593,271,9,47,64
FALSE,FALSE,39376,39652,276,9,48,64
FALSE,FALSE,40302,40560,258,9,48,57
FALSE,FALSE,40304,40561,257,9,47,55
FALSE,FALSE,41258,41525,267,9,48,68
FALSE,FALSE,41357,41614,257,9,47,75
FALSE,FALSE,42170,42434,264,9,47,75
FALSE,FALSE,42260,42527,267,9,48,49
FALSE,FALSE,43151,43439,288,9,47,51
FALSE,FALSE,43240,43486,246,9,48,64
FALSE,FALSE,44103,44366,263,9,48,43
FALSE,FALSE,44154,44454,300,9,47,61
FALSE,FALSE,45099,45360,261,9,47,34
FALSE,FALSE,45175,45402,227,9,48,89
FALSE,FALSE,46093,46364,271,9,47,72
FALSE,FALSE,46161,46427,266,9,48,58
FALSE,FALSE,47081,47332,251,9,47,72
FALSE,FALSE,47125,47390,265,9,48,55
FALSE,FALSE,48055,48335,280,9,47,58
FALSE,FALSE,48114,48395,281,9,48,61
FALSE,FALSE,49014,49262,248,9,47,61
FALSE,FALSE,49118,49393,275,9,48,51
FALSE,FALSE,50017,50298,281,9,47,57
FALSE,FALSE,50064,50298,234,9,48,61
FALSE,FALSE,50986,51265,279,9,47,46
FALSE,FALSE,50994,51265,271,9,48,42
FALSE,FALSE,51994,52268,274,9,47,58
FALSE,FALSE,52057,52328,271,9,48,64
FALSE,FALSE,52965,53234,269,9,47,72
FALSE,FALSE,53049,53294,245,9,48,21
FALSE,FALSE,53940,54200,260,9,47,55
FALSE,FALSE,54018,54297,279,9,48,43
FALSE,FALSE,54988,55255,267,9,47,54
FALSE,FALSE,55010,55255,245,9,48,46
FALSE,FALSE,55981,56258,277,9,47,39
FALSE,FALSE,56013,56320,307,9,48,58
FALSE,FALSE,56905,57167,262,9,48,46
FALSE,FALSE,57022,57262,240,9,47,71
FALSE,FALSE,57868,58131,263,9,47,72
FALSE,FALSE,57962,58228,266,9,48,68
FALSE,FALSE,58858,59134,276,9,47,66
FALSE,FALSE,58947,59198,251,9,48,43
FALSE,FALSE,59872,60161,289,9,48,58
FALSE,FALSE,59892,60161,269,9,47,51
FALSE,FALSE,60819,61118,299,9,47,65
FALSE,FALSE,60827,61118,291,9,48,63
FALSE,FALSE,61796,62065,269,9,47,65
