sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,954,1507,553,9,48,122
FALSE,FALSE,2812,3379,567,9,47,127
FALSE,FALSE,3811,4371,560,9,48,127
FALSE,FALSE,4717,5252,535,9,47,127
FALSE,FALSE,4780,5252,472,9,47,64
FALSE,FALSE,5792,6306,514,9,48,127
FALSE,FALSE,6675,7184,509,9,47,127
FALSE,FALSE,7740,8194,454,9,48,127
FALSE,FALSE,8548,9055,507,9,47,127
FALSE,FALSE,9620,10125,505,9,48,127
FALSE,FALSE,10558,11109,551,9,47,127
FALSE,FALSE,11528,12063,535,9,48,127
FALSE,FALSE,12449,13000,551,9,47,127
FALSE,FALSE,13459,13990,531,9,48,127
FALSE,FALSE,14347,14853,506,9,47,127
FALSE,FALSE,15328,15863,535,9,48,120
FALSE,FALSE,16218,16750,532,9,47,127
FALSE,FALSE,17286,17797,511,9,48,127
FALSE,FALSE,18158,18674,516,9,47,127
FALSE,FALSE,19223,19733,510,9,48,127
FALSE,FALSE,20102,20609,507,9,47,127
FALSE,FALSE,21123,21659,536,9,48,127
FALSE,FALSE,21984,22544,560,9,47,127
FALSE,FALSE,23085,23600,515,9,48,127
FALSE,FALSE,24005,24534,529,9,47,127
FALSE,FALSE,25009,25491,482,9,48,127
FALSE,FALSE,25922,26472,550,9,47,127
FALSE,FALSE,26911,27417,506,9,48,127
FALSE,FALSE,27863,28395,532,9,47,122
FALSE,FALSE,28836,29349,513,9,48,127
FALSE,FALSE,29840,30289,449,9,47,127
FALSE,FALSE,30767,31288,521,9,48,110
FALSE,FALSE,31727,32224,497,9,47,127
FALSE,FALSE,32619,33160,541,9,48,113
FALSE,FALSE,33619,34150,531,9,47,127
FALSE,FALSE,34565,35087,522,9,48,111
FALSE,FALSE,35525,36086,561,9,47,127
FALSE,FALSE,36504,37025,521,9,48,110
FALSE,FALSE,37377,37895,518,9,47,127
FALSE,FALSE,38421,38956,535,9,48,117
FALSE,FALSE,39319,39833,514,9,47,127
FALSE,FALSE,40293,40887,594,9,48,111
FALSE,FALSE,41241,41720,479,9,47,127
FALSE,FALSE,42177,42701,524,9,48,101
FALSE,FALSE,43102,43651,549,9,47,127
FALSE,FALSE,44039,44632,593,9,48,119
FALSE,FALSE,45019,45569,550,9,47,127
FALSE,FALSE,45966,46526,560,9,48,113
FALSE,FALSE,46848,47382,534,9,47,127
FALSE,FALSE,47862,48380,518,9,48,119
FALSE,FALSE,48755,49315,560,9,47,127
FALSE,FALSE,49745,50268,523,9,48,111
FALSE,FALSE,50620,51127,507,9,47,127
FALSE,FALSE,51618,52126,508,9,48,113
FALSE,FALSE,52510,53066,556,9,47,127
FALSE,FALSE,53454,54020,566,9,48,110
FALSE,FALSE,54337,54876,539,9,47,127
FALSE,FALSE,55340,55874,534,9,48,108
FALSE,FALSE,56222,56692,470,9,47,127
FALSE,FALSE,57199,57767,568,9,48,104
FALSE,FALSE,58082,58620,538,9,47,127
FALSE,FALSE,59074,59621,547,9,48,113
FALSE,FALSE,59999,60556,557,9,47,127
FALSE,FALSE,60854,61314,460,9,48,119
FALSE,FALSE,61805,62298,493,9,47,127
FALSE,FALSE,62762,63254,492,9,48,125
FALSE,FALSE,63737,64190,453,9,47,127
FALSE,FALSE,64636,65176,540,9,48,120
FALSE,FALSE,65539,66044,505,9,47,63
FALSE,FALSE,66485,66998,513,9,48,127
FALSE,FALSE,67457,67935,478,9,47,127
FALSE,FALSE,68380,68927,547,9,48,117
FALSE,FALSE,69279,69792,513,9,47,127
FALSE,FALSE,70147,70666,519,9,48,101
FALSE,FALSE,71093,71600,507,9,47,127
FALSE,FALSE,72029,72557,528,9,47,127
FALSE,FALSE,72035,72557,522,9,48,127
FALSE,FALSE,74087,74609,522,9,48,98
FALSE,FALSE,75061,75662,601,9,47,127
FALSE,FALSE,76004,76494,490,9,48,120
FALSE,FALSE,76938,77475,537,9,47,127
FALSE,FALSE,77846,78355,509,9,48,120
FALSE,FALSE,78783,79292,509,9,47,127
FALSE,FALSE,79775,80229,454,9,48,114
FALSE,FALSE,80596,81102,506,9,47,127
FALSE,FALSE,81621,82156,535,9,48,117
FALSE,FALSE,82541,83042,501,9,47,127
FALSE,FALSE,83405,83978,573,9,48,101
FALSE,FALSE,84335,84850,515,9,47,125
FALSE,FALSE,85278,85828,550,9,48,99
FALSE,FALSE,86219,86785,566,9,47,127
FALSE,FALSE,87151,87725,574,9,48,104
FALSE,FALSE,88077,88595,518,9,47,127
FALSE,FALSE,89095,89649,554,9,48,114
FALSE,FALSE,90036,90534,498,9,47,127
FALSE,FALSE,90934,91468,534,9,48,101
FALSE,FALSE,91798,92346,548,9,47,127
FALSE,FALSE,92680,93213,533,9,48,95
FALSE,FALSE,93685,94199,514,9,47,127
FALSE,FALSE,94602,95133,531,9,48,107
FALSE,FALSE,95576,96090,514,9,47,127
FALSE,FALSE,96419,96956,537,9,48,117
FALSE,FALSE,97444,97945,501,9,47,127
FALSE,FALSE,98332,98882,550,9,48,107
FALSE,FALSE,99314,99836,522,9,47,127
FALSE,FALSE,100186,100702,516,9,48,99
FALSE,FALSE,101193,101690,497,9,47,127
FALSE,FALSE,102078,102630,552,9,48,101
FALSE,FALSE,102976,103511,535,9,47,127
FALSE,FALSE,103905,104448,543,9,48,98
FALSE,FALSE,104938,105439,501,9,47,127
FALSE,FALSE,105838,106373,535,9,48,107
FALSE,FALSE,106863,107447,584,9,47,127
FALSE,FALSE,107768,108316,548,9,48,113
FALSE,FALSE,108734,109262,528,9,47,127
FALSE,FALSE,109664,110199,535,9,48,102
FALSE,FALSE,110656,111179,523,9,47,127
FALSE,FALSE,111595,112130,535,9,48,108
FALSE,FALSE,112502,113007,505,9,47,127
FALSE,FALSE,113383,113944,561,9,48,98
FALSE,FALSE,114350,114824,474,9,47,127
FALSE,FALSE,115338,115876,538,9,48,104
FALSE,FALSE,116262,116860,598,9,47,127
FALSE,FALSE,117214,117689,475,9,48,111
FALSE,FALSE,118140,118669,529,9,47,127
FALSE,FALSE,119230,119740,510,9,48,74
