sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,2947,3414,467,9,47,127
FALSE,FALSE,4023,4485,462,9,48,127
FALSE,FALSE,4849,5341,492,9,47,127
FALSE,FALSE,5805,6335,530,9,48,90
FALSE,FALSE,6740,7276,536,9,47,127
FALSE,FALSE,7751,8230,479,9,48,114
FALSE,FALSE,8665,9220,555,9,47,127
FALSE,FALSE,9603,10150,547,9,48,127
FALSE,FALSE,10513,11032,519,9,47,127
FALSE,FALSE,11538,12073,535,9,48,108
FALSE,FALSE,12495,13032,537,9,47,127
FALSE,FALSE,13467,14019,552,9,48,123
FALSE,FALSE,14391,14885,494,9,47,127
FALSE,FALSE,15427,15907,480,9,48,122
FALSE,FALSE,16323,16782,459,9,47,127
FALSE,FALSE,17260,17765,505,9,48,127
FALSE,FALSE,18225,18835,610,9,47,127
FALSE,FALSE,19240,19765,525,9,48,127
FALSE,FALSE,20150,20710,560,9,47,127
FALSE,FALSE,21072,21573,501,9,48,127
FALSE,FALSE,22069,22564,495,9,47,127
FALSE,FALSE,23040,23624,584,9,48,111
FALSE,FALSE,23899,24456,557,9,47,127
FALSE,FALSE,24927,25448,521,9,48,95
FALSE,FALSE,25816,26383,567,9,47,127
FALSE,FALSE,26877,27454,577,9,48,110
FALSE,FALSE,27906,28390,484,9,47,111
FALSE,FALSE,28853,29371,518,9,48,127
FALSE,FALSE,29790,30319,529,9,47,127
FALSE,FALSE,30798,31307,509,9,48,127
FALSE,FALSE,31694,32264,570,9,47,127
FALSE,FALSE,32666,33191,525,9,48,127
FALSE,FALSE,33635,34187,552,9,47,127
FALSE,FALSE,34592,35122,530,9,48,101
FALSE,FALSE,35576,36116,540,9,47,123
FALSE,FALSE,36504,37062,558,9,48,127
FALSE,FALSE,37485,37996,511,9,47,127
FALSE,FALSE,38467,38998,531,9,48,119
FALSE,FALSE,39399,39926,527,9,47,127
FALSE,FALSE,40338,40923,585,9,48,114
FALSE,FALSE,41357,41854,497,9,47,127
FALSE,FALSE,42300,42807,507,9,48,127
FALSE,FALSE,43285,43797,512,9,47,127
FALSE,FALSE,44217,44752,535,9,48,127
FALSE,FALSE,45246,45801,555,9,47,125
FALSE,FALSE,46282,46730,448,9,48,101
FALSE,FALSE,47167,47732,565,9,47,125
FALSE,FALSE,48119,48675,556,9,48,127
FALSE,FALSE,49157,49664,507,9,47,114
FALSE,FALSE,50146,50681,535,9,48,119
FALSE,FALSE,51149,51662,513,9,47,127
FALSE,FALSE,52162,52610,448,9,48,127
FALSE,FALSE,53119,53668,549,9,47,127
FALSE,FALSE,54159,54663,504,9,48,104
FALSE,FALSE,55090,55591,501,9,47,125
FALSE,FALSE,56020,56536,516,9,48,127
FALSE,FALSE,57057,57608,551,9,47,127
FALSE,FALSE,58053,58587,534,9,48,127
FALSE,FALSE,59018,59542,524,9,47,127
FALSE,FALSE,59898,60400,502,9,48,108
FALSE,FALSE,60941,61470,529,9,47,117
FALSE,FALSE,61981,62531,550,9,48,127
FALSE,FALSE,62941,63464,523,9,47,107
