sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1997,2532,535,9,48,127
FALSE,FALSE,2922,3469,547,9,47,127
FALSE,FALSE,3959,4466,507,9,48,107
FALSE,FALSE,4745,5284,539,9,47,127
FALSE,FALSE,5780,6277,497,9,48,113
FALSE,FALSE,6769,7340,571,9,47,127
FALSE,FALSE,7704,8209,505,9,48,104
FALSE,FALSE,8640,9149,509,9,47,127
FALSE,FALSE,9640,10104,464,9,48,104
FALSE,FALSE,10576,11084,508,9,47,127
FALSE,FALSE,11493,12028,535,9,48,104
FALSE,FALSE,12540,13090,550,9,47,119
FALSE,FALSE,13458,14029,571,9,48,108
FALSE,FALSE,14391,14903,512,9,47,127
FALSE,FALSE,15411,15955,544,9,48,102
FALSE,FALSE,16318,16839,521,9,47,127
FALSE,FALSE,17298,17776,478,9,48,107
FALSE,FALSE,18226,18765,539,9,47,127
FALSE,FALSE,19173,19701,528,9,48,102
FALSE,FALSE,20187,20700,513,9,47,51
FALSE,FALSE,21149,21751,602,9,48,102
FALSE,FALSE,22056,22594,538,9,47,127
FALSE,FALSE,23060,23575,515,9,48,111
FALSE,FALSE,23976,24508,532,9,47,127
FALSE,FALSE,24983,25500,517,9,48,98
FALSE,FALSE,25936,26436,500,9,47,127
FALSE,FALSE,26946,27508,562,9,48,95
FALSE,FALSE,27835,28374,539,9,47,127
FALSE,FALSE,28747,29326,579,9,48,114
FALSE,FALSE,29681,30184,503,9,47,127
FALSE,FALSE,30689,31138,449,9,48,107
FALSE,FALSE,31648,32193,545,9,47,127
FALSE,FALSE,32536,33071,535,9,48,98
FALSE,FALSE,33587,34126,539,9,47,114
FALSE,FALSE,34498,35064,566,9,48,107
FALSE,FALSE,35399,35936,537,9,47,127
FALSE,FALSE,36295,36816,521,9,48,111
FALSE,FALSE,37336,37874,538,9,47,104
FALSE,FALSE,38240,38733,493,9,48,110
FALSE,FALSE,39265,39803,538,9,47,127
FALSE,FALSE,40117,40666,549,9,48,110
FALSE,FALSE,41086,41624,538,9,47,125
FALSE,FALSE,42084,42559,475,9,48,92
FALSE,FALSE,43013,43548,535,9,47,125
FALSE,FALSE,43954,44484,530,9,48,104
