sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,939,1222,283,9,47,108
FALSE,FALSE,2737,3001,264,9,47,101
FALSE,FALSE,3903,4151,248,9,48,119
FALSE,FALSE,4033,4294,261,9,47,102
FALSE,FALSE,4813,5056,243,9,47,84
FALSE,FALSE,4956,5212,256,9,48,19
FALSE,FALSE,5754,6023,269,9,48,64
FALSE,FALSE,6648,6930,282,9,47,92
FALSE,FALSE,7637,7894,257,9,48,61
FALSE,FALSE,8589,8857,268,9,48,46
FALSE,FALSE,9543,9816,273,9,47,127
FALSE,FALSE,10544,10829,285,9,48,92
FALSE,FALSE,11478,11741,263,9,47,113
FALSE,FALSE,12456,12750,294,9,48,92
FALSE,FALSE,13437,13705,268,9,48,54
FALSE,FALSE,14373,14623,250,9,48,65
FALSE,FALSE,14410,14663,253,9,47,127
FALSE,FALSE,15311,15577,266,9,47,114
FALSE,FALSE,16301,16587,286,9,48,55
FALSE,FALSE,17239,17500,261,9,47,127
FALSE,FALSE,18201,18461,260,9,48,89
FALSE,FALSE,19198,19473,275,9,47,113
FALSE,FALSE,20125,20388,263,9,47,127
FALSE,FALSE,21090,21347,257,9,47,119
FALSE,FALSE,22062,22305,243,9,48,68
FALSE,FALSE,22982,23268,286,9,47,113
FALSE,FALSE,23945,24221,276,9,47,104
FALSE,FALSE,24932,25183,251,9,47,96
FALSE,FALSE,25876,26145,269,9,47,104
FALSE,FALSE,26882,27159,277,9,47,87
FALSE,FALSE,27793,28064,271,9,47,107
FALSE,FALSE,28771,29031,260,9,47,95
FALSE,FALSE,29713,29992,279,9,47,117
FALSE,FALSE,30703,30950,247,9,47,95
FALSE,FALSE,31627,31897,270,9,47,110
FALSE,FALSE,32611,32868,257,9,47,90
FALSE,FALSE,33557,33834,277,9,48,101
FALSE,FALSE,34525,34792,267,9,47,96
FALSE,FALSE,35457,35701,244,9,47,71
FALSE,FALSE,36389,36665,276,9,47,83
FALSE,FALSE,37303,37575,272,9,47,113
FALSE,FALSE,38212,38489,277,9,47,75
FALSE,FALSE,39149,39406,257,9,47,104
FALSE,FALSE,39161,39406,245,9,48,127
FALSE,FALSE,40136,40410,274,9,47,99
FALSE,FALSE,41101,41369,268,9,47,107
FALSE,FALSE,42045,42285,240,9,48,95
FALSE,FALSE,42982,43244,262,9,48,89
FALSE,FALSE,43912,44158,246,9,47,104
FALSE,FALSE,44846,45116,270,9,47,99
FALSE,FALSE,45744,46032,288,9,47,110
FALSE,FALSE,46668,46942,274,9,47,95
FALSE,FALSE,47587,47855,268,9,47,92
FALSE,FALSE,48556,48818,262,9,47,87
FALSE,FALSE,49460,49724,264,9,47,92
FALSE,FALSE,50391,50632,241,9,47,108
FALSE,FALSE,50437,50688,251,9,48,125
FALSE,FALSE,51347,51600,253,9,47,104
FALSE,FALSE,52315,52565,250,9,47,90
FALSE,FALSE,53271,53523,252,9,47,101
FALSE,FALSE,54245,54528,283,9,48,96
FALSE,FALSE,55211,55497,286,9,48,110
FALSE,FALSE,56147,56402,255,9,47,98
FALSE,FALSE,57138,57419,281,9,48,119
FALSE,FALSE,58106,58374,268,9,47,77
FALSE,FALSE,59071,59334,263,9,48,99
FALSE,FALSE,59992,60244,252,9,47,113
FALSE,FALSE,60975,61254,279,9,47,96
FALSE,FALSE,61943,62210,267,9,48,84
FALSE,FALSE,62863,63129,266,9,47,101
FALSE,FALSE,63815,64083,268,9,48,99
FALSE,FALSE,64760,65001,241,9,48,90
FALSE,FALSE,65661,65917,256,9,47,113
FALSE,FALSE,66627,66875,248,9,47,119
FALSE,FALSE,67560,67826,266,9,47,104
FALSE,FALSE,68569,68848,279,9,47,84
FALSE,FALSE,69522,69791,269,9,48,95
FALSE,FALSE,70512,70766,254,9,47,98
FALSE,FALSE,71478,71725,247,9,47,92
FALSE,FALSE,72442,72687,245,9,48,95
FALSE,FALSE,73359,73646,287,9,47,108
FALSE,FALSE,74304,74557,253,9,47,68
FALSE,FALSE,75279,75520,241,9,47,110
FALSE,FALSE,76182,76434,252,9,47,104
FALSE,FALSE,77083,77350,267,9,47,114
FALSE,FALSE,78082,78345,263,9,47,107
FALSE,FALSE,79054,79310,256,9,48,119
FALSE,FALSE,80008,80275,267,9,47,108
FALSE,FALSE,80959,81239,280,9,47,101
FALSE,FALSE,82832,83113,281,9,47,101
FALSE,FALSE,83802,84062,260,9,47,110
FALSE,FALSE,84769,85025,256,9,47,92
FALSE,FALSE,84800,85076,276,9,48,127
FALSE,FALSE,85722,85990,268,9,47,101
FALSE,FALSE,86650,86903,253,9,47,108
FALSE,FALSE,87560,87809,249,9,47,66
FALSE,FALSE,87649,87907,258,9,48,127
FALSE,FALSE,88503,88775,272,9,47,101
FALSE,FALSE,89451,89736,285,9,48,127
FALSE,FALSE,90380,90651,271,9,47,113
FALSE,FALSE,91278,91558,280,9,47,113
FALSE,FALSE,91326,91610,284,9,48,127
