sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1507,1953,446,9,47,127
FALSE,FALSE,2590,3125,535,9,48,42
FALSE,FALSE,3667,4182,515,9,47,113
FALSE,FALSE,5653,6188,535,9,48,110
FALSE,FALSE,6760,7362,602,9,47,125
FALSE,FALSE,7650,8194,544,9,48,96
FALSE,FALSE,9532,10057,525,9,48,90
FALSE,FALSE,11493,12062,569,9,48,95
FALSE,FALSE,13087,13604,517,9,47,55
FALSE,FALSE,13543,14053,510,9,48,86
FALSE,FALSE,15311,15863,552,9,47,127
FALSE,FALSE,17245,17798,553,9,48,92
FALSE,FALSE,18801,19362,561,9,47,127
FALSE,FALSE,19316,19850,534,9,48,86
FALSE,FALSE,20965,21477,512,9,47,75
FALSE,FALSE,22982,23484,502,9,48,110
FALSE,FALSE,24913,25409,496,9,48,86
FALSE,FALSE,25595,26097,502,9,47,119
FALSE,FALSE,26919,27414,495,9,48,89
FALSE,FALSE,28463,28970,507,9,47,127
FALSE,FALSE,28767,29237,470,9,48,104
FALSE,FALSE,30619,31162,543,9,48,89
FALSE,FALSE,30664,31288,624,9,47,127
FALSE,FALSE,32678,33160,482,9,48,83
FALSE,FALSE,34699,35211,512,9,48,99
FALSE,FALSE,36685,37217,532,9,48,92
FALSE,FALSE,37241,37784,543,9,47,127
FALSE,FALSE,38778,39342,564,9,48,95
FALSE,FALSE,39536,40082,546,9,47,127
FALSE,FALSE,40792,41333,541,9,48,96
FALSE,FALSE,41596,42136,540,9,47,127
FALSE,FALSE,42873,43384,511,9,48,92
FALSE,FALSE,43633,44144,511,9,47,127
FALSE,FALSE,44898,45465,567,9,48,99
FALSE,FALSE,45765,46329,564,9,47,95
FALSE,FALSE,46995,47507,512,9,48,77
FALSE,FALSE,47749,48265,516,9,47,51
FALSE,FALSE,48953,49515,562,9,48,90
FALSE,FALSE,50575,51128,553,9,47,127
FALSE,FALSE,51483,52013,530,9,48,99
FALSE,FALSE,52554,53064,510,9,47,127
FALSE,FALSE,53412,53938,526,9,48,101
FALSE,FALSE,54331,54874,543,9,47,108
FALSE,FALSE,55351,55874,523,9,48,87
FALSE,FALSE,56220,56697,477,9,47,127
FALSE,FALSE,57142,57686,544,9,48,78
FALSE,FALSE,58029,58568,539,9,47,113
FALSE,FALSE,59016,59507,491,9,48,83
FALSE,FALSE,59800,60381,581,9,47,114
FALSE,FALSE,60801,61318,517,9,48,78
FALSE,FALSE,61604,62118,514,9,47,99
FALSE,FALSE,62644,63173,529,9,48,92
FALSE,FALSE,63413,63930,517,9,47,95
FALSE,FALSE,64493,64991,498,9,48,80
FALSE,FALSE,65349,65867,518,9,47,78
FALSE,FALSE,66285,66802,517,9,48,90
FALSE,FALSE,67196,67756,560,9,47,127
FALSE,FALSE,68158,68611,453,9,48,89
FALSE,FALSE,68937,69495,558,9,47,127
FALSE,FALSE,70031,70551,520,9,48,80
FALSE,FALSE,70870,71423,553,9,47,127
FALSE,FALSE,71025,71423,398,9,47,25
FALSE,FALSE,71858,72361,503,9,48,66
FALSE,FALSE,72632,73163,531,9,47,127
FALSE,FALSE,73874,74414,540,9,48,102
FALSE,FALSE,73966,74414,448,9,48,30
FALSE,FALSE,74662,75169,507,9,47,127
FALSE,FALSE,75660,76227,567,9,48,68
FALSE,FALSE,76478,76985,507,9,47,120
FALSE,FALSE,77474,77921,447,9,48,98
FALSE,FALSE,78346,78801,455,9,47,74
FALSE,FALSE,78444,78801,357,9,47,54
FALSE,FALSE,79338,79851,513,9,48,90
FALSE,FALSE,80239,80835,596,9,47,127
FALSE,FALSE,81215,81666,451,9,48,98
FALSE,FALSE,82121,82647,526,9,47,120
FALSE,FALSE,83003,83531,528,9,48,86
FALSE,FALSE,83922,84475,553,9,47,127
FALSE,FALSE,84827,85343,516,9,48,66
FALSE,FALSE,85719,86213,494,9,47,111
FALSE,FALSE,86788,87349,561,9,48,77
FALSE,FALSE,87640,88152,512,9,47,89
FALSE,FALSE,87777,88152,375,9,47,15
FALSE,FALSE,88567,89087,520,9,48,96
FALSE,FALSE,89437,89963,526,9,47,83
FALSE,FALSE,89512,89963,451,9,47,43
FALSE,FALSE,90360,90896,536,9,48,75
FALSE,FALSE,91217,91782,565,9,47,127
FALSE,FALSE,91391,91782,391,9,47,58
FALSE,FALSE,92155,92721,566,9,48,86
FALSE,FALSE,93075,93592,517,9,47,125
FALSE,FALSE,93315,93592,277,9,47,9
FALSE,FALSE,94050,94576,526,9,48,87
FALSE,FALSE,94978,95531,553,9,47,119
FALSE,FALSE,96065,96580,515,9,48,63
FALSE,FALSE,97084,97631,547,9,47,127
FALSE,FALSE,98004,98518,514,9,48,99
FALSE,FALSE,98898,99454,556,9,47,127
FALSE,FALSE,99856,100441,585,9,48,99
FALSE,FALSE,100801,101267,466,9,47,127
FALSE,FALSE,101786,102337,551,9,48,104
FALSE,FALSE,102664,103199,535,9,47,127
FALSE,FALSE,103601,104190,589,9,48,95
FALSE,FALSE,104559,105011,452,9,47,123
FALSE,FALSE,105484,106008,524,9,48,96
FALSE,FALSE,106350,106867,517,9,47,127
FALSE,FALSE,107402,107936,534,9,48,87
FALSE,FALSE,108292,108759,467,9,47,127
FALSE,FALSE,109367,109931,564,9,48,122
FALSE,FALSE,110272,110811,539,9,47,127
