sel ,mut ,s_ppq ,e_ppq ,leng ,chan ,pitch ,vel 
FALSE,FALSE,1938,2431,493,9,48,127
FALSE,FALSE,2955,3484,529,9,47,127
FALSE,FALSE,3894,4439,545,9,48,127
FALSE,FALSE,4791,5297,506,9,47,114
FALSE,FALSE,5787,6294,507,9,48,108
FALSE,FALSE,6708,7228,520,9,47,107
FALSE,FALSE,7749,8298,549,9,48,101
FALSE,FALSE,8648,9166,518,9,47,122
FALSE,FALSE,9670,10235,565,9,48,111
FALSE,FALSE,10557,11048,491,9,47,119
FALSE,FALSE,11555,12118,563,9,48,108
FALSE,FALSE,12450,12984,534,9,47,117
FALSE,FALSE,13455,13984,529,9,48,110
FALSE,FALSE,14407,14921,514,9,47,104
FALSE,FALSE,15414,15973,559,9,48,102
FALSE,FALSE,16335,16847,512,9,47,117
FALSE,FALSE,17357,17910,553,9,48,107
FALSE,FALSE,18177,18668,491,9,47,125
FALSE,FALSE,19244,19833,589,9,48,108
FALSE,FALSE,20214,20677,463,9,47,122
FALSE,FALSE,21168,21727,559,9,48,110
FALSE,FALSE,22153,22708,555,9,47,125
FALSE,FALSE,23108,23663,555,9,48,114
FALSE,FALSE,24021,24518,497,9,47,123
FALSE,FALSE,25018,25474,456,9,48,111
FALSE,FALSE,25957,26473,516,9,47,111
FALSE,FALSE,26989,27526,537,9,48,110
FALSE,FALSE,27776,28346,570,9,47,107
FALSE,FALSE,28836,29337,501,9,48,110
FALSE,FALSE,29772,30269,497,9,47,127
FALSE,FALSE,30761,31271,510,9,48,117
FALSE,FALSE,31666,32210,544,9,47,117
FALSE,FALSE,32583,33160,577,9,48,110
FALSE,FALSE,33610,34141,531,9,47,123
FALSE,FALSE,34555,35077,522,9,48,102
FALSE,FALSE,35537,36073,536,9,47,111
FALSE,FALSE,36479,37007,528,9,48,107
FALSE,FALSE,37498,37961,463,9,47,102
FALSE,FALSE,38429,38946,517,9,48,107
FALSE,FALSE,39398,39892,494,9,47,107
FALSE,FALSE,40294,40829,535,9,48,99
FALSE,FALSE,41282,41826,544,9,47,127
FALSE,FALSE,42191,42688,497,9,48,104
FALSE,FALSE,43144,43742,598,9,47,127
FALSE,FALSE,44123,44574,451,9,48,107
FALSE,FALSE,45064,45637,573,9,47,127
FALSE,FALSE,46158,46708,550,9,48,110
FALSE,FALSE,47130,47688,558,9,47,114
FALSE,FALSE,48087,48631,544,9,48,101
FALSE,FALSE,49032,49613,581,9,47,120
FALSE,FALSE,50031,50548,517,9,48,102
FALSE,FALSE,51053,51503,450,9,47,108
FALSE,FALSE,52063,52555,492,9,48,102
FALSE,FALSE,53069,53624,555,9,47,101
FALSE,FALSE,53981,54493,512,9,48,101
FALSE,FALSE,54967,55452,485,9,47,90
FALSE,FALSE,55808,56303,495,9,48,102
FALSE,FALSE,56878,57484,606,9,47,102
FALSE,FALSE,57763,58356,593,9,48,99
FALSE,FALSE,58826,59375,549,9,47,113
FALSE,FALSE,59703,60251,548,9,48,104
FALSE,FALSE,60718,61231,513,9,47,108
FALSE,FALSE,61617,62184,567,9,48,104
FALSE,FALSE,62585,63120,535,9,47,110
FALSE,FALSE,63550,64109,559,9,48,107
FALSE,FALSE,64519,65046,527,9,47,114
FALSE,FALSE,65393,65928,535,9,48,96
FALSE,FALSE,66385,66865,480,9,47,108
FALSE,FALSE,67310,67855,545,9,48,107
FALSE,FALSE,68361,68915,554,9,47,114
FALSE,FALSE,69138,69673,535,9,48,99
FALSE,FALSE,70165,70731,566,9,47,110
FALSE,FALSE,71068,71590,522,9,48,101
FALSE,FALSE,72029,72542,513,9,47,127
FALSE,FALSE,72897,73418,521,9,48,99
FALSE,FALSE,73990,74591,601,9,47,127
FALSE,FALSE,74800,75335,535,9,48,104
FALSE,FALSE,75842,76405,563,9,47,127
FALSE,FALSE,76724,77268,544,9,48,102
FALSE,FALSE,77698,78225,527,9,47,104
FALSE,FALSE,78617,79159,542,9,48,110
FALSE,FALSE,79615,80150,535,9,47,111
FALSE,FALSE,80515,81014,499,9,48,99
FALSE,FALSE,81431,81972,541,9,47,127
FALSE,FALSE,82312,82825,513,9,48,110
FALSE,FALSE,83322,83781,459,9,47,119
FALSE,FALSE,84247,84764,517,9,48,98
FALSE,FALSE,85174,85720,546,9,47,104
FALSE,FALSE,86107,86656,549,9,48,102
FALSE,FALSE,87105,87641,536,9,47,95
FALSE,FALSE,87976,88510,534,9,48,108
FALSE,FALSE,88928,89466,538,9,47,102
FALSE,FALSE,89923,90401,478,9,48,99
FALSE,FALSE,90857,91393,536,9,47,114
FALSE,FALSE,91786,92326,540,9,48,102
FALSE,FALSE,92711,93310,599,9,47,119
FALSE,FALSE,93614,94149,535,9,48,99
FALSE,FALSE,94639,95199,560,9,47,127
FALSE,FALSE,95629,96200,571,9,48,102
FALSE,FALSE,96548,97053,505,9,47,117
FALSE,FALSE,97536,98125,589,9,48,113
FALSE,FALSE,98518,99063,545,9,47,101
FALSE,FALSE,99496,100019,523,9,48,111
FALSE,FALSE,100501,101002,501,9,47,127
FALSE,FALSE,101437,101934,497,9,48,107
FALSE,FALSE,102418,102887,469,9,47,108
FALSE,FALSE,103372,103868,496,9,48,113
FALSE,FALSE,104380,104938,558,9,47,114
FALSE,FALSE,105461,105996,535,9,48,107
FALSE,FALSE,106366,106926,560,9,47,110
FALSE,FALSE,107273,107806,533,9,48,101
FALSE,FALSE,108192,108743,551,9,47,113
FALSE,FALSE,109245,109744,499,9,48,108
FALSE,FALSE,110182,110678,496,9,47,107
FALSE,FALSE,111173,111625,452,9,48,95
FALSE,FALSE,112116,112606,490,9,47,110
FALSE,FALSE,113140,113676,536,9,48,101
FALSE,FALSE,114072,114612,540,9,47,110
FALSE,FALSE,114976,115499,523,9,48,104
FALSE,FALSE,116039,116548,509,9,47,83
FALSE,FALSE,116931,117483,552,9,48,104
FALSE,FALSE,117999,118554,555,9,47,107
FALSE,FALSE,118891,119422,531,9,48,98
FALSE,FALSE,119918,120408,490,9,47,99
FALSE,FALSE,120809,121348,539,9,48,111
FALSE,FALSE,121782,122302,520,9,47,108
FALSE,FALSE,122727,123284,557,9,48,102
FALSE,FALSE,123720,124242,522,9,47,101
FALSE,FALSE,124633,125175,542,9,48,107
FALSE,FALSE,125652,126158,506,9,47,102
FALSE,FALSE,126551,127102,551,9,48,101
FALSE,FALSE,127497,128084,587,9,47,120
FALSE,FALSE,128505,129040,535,9,48,102
FALSE,FALSE,129421,129975,554,9,47,108
FALSE,FALSE,130404,130974,570,9,48,107
FALSE,FALSE,131361,131910,549,9,47,117
FALSE,FALSE,132401,132964,563,9,48,108
FALSE,FALSE,133362,133916,554,9,47,96
FALSE,FALSE,134326,134775,449,9,48,107
FALSE,FALSE,135329,135842,513,9,47,98
FALSE,FALSE,136324,136826,502,9,48,104
FALSE,FALSE,137378,137840,462,9,47,119
FALSE,FALSE,138356,138910,554,9,48,104
FALSE,FALSE,139340,139891,551,9,47,101
FALSE,FALSE,140304,140839,535,9,48,101
FALSE,FALSE,141318,141823,505,9,47,99
FALSE,FALSE,142391,142956,565,9,48,96
FALSE,FALSE,143320,143831,511,9,47,99
FALSE,FALSE,144260,144765,505,9,48,107
FALSE,FALSE,145285,145834,549,9,47,127
FALSE,FALSE,146210,146702,492,9,48,95
